tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,114,45.2632,0,0,0,0,13,20,0,81,0
4320,2020-03-24,122,46.3525,0,0,0,0,6,27,1,88,0
4464,2020-03-25,131,45.7328,0,0,0,0,10,27,1,93,0
4608,2020-03-26,144,46.2847,0,0,0,0,14,28,1,101,0
4752,2020-03-27,156,46.3013,0,0,0,0,16,29,2,109,0
4896,2020-03-28,164,46.1098,0,0,0,0,13,29,2,120,0
5040,2020-03-29,163,47.6503,0,0,0,0,7,34,3,118,1
5184,2020-03-30,165,47.903,0,0,0,0,10,35,4,115,1
5328,2020-03-31,161,48.0497,0,0,0,0,7,33,4,116,1
5472,2020-04-01,157,48.465,0,0,0,0,8,30,3,114,2
5616,2020-04-02,151,48.8543,0,0,0,0,6,34,2,106,3
5760,2020-04-03,146,48.8082,0,0,0,0,7,32,2,103,2
5904,2020-04-04,140,49.5857,0,0,0,0,10,29,2,97,2
6048,2020-04-05,131,51.1069,0,0,0,0,11,34,1,82,3
6192,2020-04-06,124,51.371,0,0,0,0,13,31,0,77,3
6336,2020-04-07,119,50.2101,0,0,0,0,9,30,0,77,3
6480,2020-04-08,115,51.1391,0,0,0,0,6,28,1,77,3
6624,2020-04-09,104,50.6154,0,0,0,0,5,28,1,67,3
6768,2020-04-10,94,51.5319,0,0,0,0,4,24,2,61,3
6912,2020-04-11,89,51.7865,0,0,0,0,2,22,2,57,6
7056,2020-04-12,78,50.8333,0,0,0,0,0,21,3,50,4
7200,2020-04-13,76,50.1579,0,0,0,0,1,21,2,48,4
7344,2020-04-14,76,50.3421,0,0,0,0,0,20,3,48,5
7488,2020-04-15,76,49.8684,0,0,0,0,1,19,3,49,4
7632,2020-04-16,74,49.0,0,0,0,0,2,17,2,49,4
7776,2020-04-17,74,49.6081,0,0,0,0,3,17,1,49,4
7920,2020-04-18,70,48.2,0,0,0,0,4,13,1,50,2
8064,2020-04-19,66,45.0909,0,0,0,0,3,14,1,48,0
8208,2020-04-20,63,44.0794,0,0,0,0,3,12,1,47,0
8352,2020-04-21,810,40.7185,462,10,17,3,8,15,1,294,0
8496,2020-04-22,807,40.6629,455,13,17,2,7,14,0,299,0
8640,2020-04-23,1596,40.901,1050,26,23,1,12,14,0,470,0
8784,2020-04-24,1595,40.8696,1048,25,24,1,10,14,0,473,0
8928,2020-04-25,2005,40.812,1322,31,34,4,5,16,0,593,0
9072,2020-04-26,2005,40.8369,1316,29,38,5,5,18,0,594,0
9216,2020-04-27,2014,40.6604,1334,20,33,7,4,16,0,600,0
9360,2020-04-28,2181,41.7391,1468,26,39,13,8,14,0,613,0
9504,2020-04-29,2585,42.1787,1904,25,37,11,12,15,0,581,0
9648,2020-04-30,2583,42.192,1895,26,33,9,15,14,1,590,0
9792,2020-05-01,2284,42.2785,1699,25,30,8,15,12,1,494,0
9936,2020-05-02,2318,42.0039,1724,25,30,7,15,11,1,505,0
10080,2020-05-03,2583,41.3275,1922,20,32,6,15,11,1,576,0
10224,2020-05-04,2589,41.3028,1926,20,27,4,15,9,1,586,1
10368,2020-05-05,2180,41.4784,1735,14,21,2,13,8,1,384,2
10512,2020-05-06,2302,41.0456,1707,11,20,1,13,10,1,537,2
10656,2020-05-07,2034,40.9159,1463,6,26,1,15,8,0,512,3
10800,2020-05-08,2049,41.0522,1603,23,23,2,14,8,0,374,2
10944,2020-05-09,1650,41.1576,1347,23,13,1,10,9,0,245,2
11088,2020-05-10,1464,40.6926,1206,11,8,0,8,8,0,222,1
11232,2020-05-11,1864,40.6432,1456,8,13,1,7,9,0,369,1
11376,2020-05-12,2222,40.5081,1647,7,8,2,1,2,0,554,1
11520,2020-05-13,1559,40.3586,996,5,13,1,2,1,0,540,1
11664,2020-05-14,1522,40.3022,959,6,13,2,2,1,0,538,1
11808,2020-05-15,1223,40.3663,755,8,13,1,3,0,0,442,1
11952,2020-05-16,1003,42.3589,659,6,20,1,5,8,0,299,5
12096,2020-05-17,1004,44.0199,636,3,13,1,4,8,0,333,6
12240,2020-05-18,888,43.2973,545,3,13,1,3,7,0,310,6
12384,2020-05-19,1142,43.7128,894,2,8,0,2,7,0,221,8
12528,2020-05-20,1113,43.9425,868,2,7,1,1,7,0,219,8
12672,2020-05-21,1176,42.5009,938,2,4,0,0,7,0,217,8
12816,2020-05-22,1160,42.4741,924,0,6,0,0,7,0,217,6
12960,2020-05-23,1206,42.5713,973,1,5,1,1,5,0,211,9
13104,2020-05-24,1219,41.7506,1006,1,2,1,1,5,0,199,4
13248,2020-05-25,820,42.5085,757,1,0,0,1,6,0,51,4
13392,2020-05-26,859,43.2573,800,0,1,0,1,5,0,43,9
13536,2020-05-27,1513,41.9365,1077,3,9,1,4,4,0,406,9
13680,2020-05-28,1501,41.7815,1069,4,10,1,3,3,0,402,9
13824,2020-05-29,1533,41.7671,1104,3,11,0,3,3,0,400,9
13968,2020-05-30,1593,41.6761,1145,5,10,0,2,1,0,428,2
14112,2020-05-31,1204,42.1121,859,7,8,0,2,1,0,325,2
14256,2020-06-01,1111,42.0963,769,2,13,0,1,1,0,323,2
14400,2020-06-02,817,41.2901,501,2,13,0,1,1,0,298,1
14544,2020-06-03,709,41.1396,397,1,12,0,1,1,0,296,1
14688,2020-06-04,229,41.2489,108,0,6,0,1,1,0,112,1
14832,2020-06-05,207,39.6522,107,1,5,0,1,1,0,91,1
14976,2020-06-06,611,40.4681,342,8,5,0,0,1,0,254,1
15120,2020-06-07,609,40.3941,341,6,8,0,0,1,0,252,1
15264,2020-06-08,647,40.2442,378,5,6,0,0,1,0,256,1
15408,2020-06-09,644,40.2702,377,3,7,1,0,1,0,254,1
15552,2020-06-10,41,39.7317,37,1,0,0,0,0,0,2,1
15696,2020-06-11,41,39.7317,37,1,0,0,0,0,0,2,1
15840,2020-06-12,589,40.455,343,3,5,1,1,1,0,234,1
15984,2020-06-13,587,40.2743,343,2,6,0,2,1,0,233,0
16128,2020-06-14,701,40.4165,456,3,6,0,2,1,0,233,0
16272,2020-06-15,700,40.47,456,2,4,0,2,0,0,236,0
16416,2020-06-16,655,40.7023,415,0,4,1,0,0,0,235,0
16560,2020-06-17,654,40.7156,413,1,2,0,1,0,0,237,0
16704,2020-06-18,683,39.7511,438,2,3,0,1,0,0,239,0
16848,2020-06-19,678,39.6917,435,0,3,0,2,0,0,238,0
16992,2020-06-20,149,36.7785,140,0,1,0,1,0,0,7,0
17136,2020-06-21,149,36.7785,139,1,1,0,1,0,0,7,0
17280,2020-06-22,568,39.7201,321,2,1,0,1,0,0,243,0
17424,2020-06-23,568,39.7201,321,2,1,0,1,0,0,243,0
17568,2020-06-24,682,39.0425,435,1,2,1,1,0,0,242,0
17712,2020-06-25,682,39.0425,434,2,2,1,0,1,0,242,0
17856,2020-06-26,125,36.184,120,0,0,0,1,0,0,4,0
18000,2020-06-27,125,36.184,120,0,0,0,1,0,0,4,0
18144,2020-06-28,568,39.5739,321,0,2,0,1,1,0,243,0
18288,2020-06-29,568,39.5739,320,1,2,0,0,1,0,244,0
18432,2020-06-30,564,39.4982,317,1,2,0,0,1,0,243,0
