tick,iso8601,House,Work,School,Restaurant,Outdoor,Car,Public Transport,Shop,Medical,Place of Worship,Indoor Sport,Cinema or Theatre,Museum or Zoo,Visit
0,02/23/2020T00:00:00 ,189683,485,0,4292,2060,2808,0,0,0,0,0,140,96,3146
1,02/23/2020T00:10:00 ,191100,485,0,4379,2083,1419,108,0,0,0,0,140,96,2900
2,02/23/2020T00:20:00 ,191741,485,0,4233,2003,1075,108,0,0,0,0,140,96,2829
3,02/23/2020T00:30:00 ,192373,485,0,4103,1668,805,224,0,0,0,0,140,96,2816
4,02/23/2020T00:40:00 ,192693,430,0,3782,1669,860,224,0,0,0,0,140,96,2816
5,02/23/2020T00:50:00 ,193173,430,0,3340,1532,818,478,0,0,0,0,140,96,2703
6,02/23/2020T01:00:00 ,194514,283,0,2899,888,1313,204,0,0,0,0,140,0,2469
7,02/23/2020T01:10:00 ,194624,327,0,2899,835,1292,204,0,0,0,0,140,0,2389
8,02/23/2020T01:20:00 ,195112,283,0,2686,913,1123,204,0,0,0,0,0,0,2389
9,02/23/2020T01:30:00 ,195469,283,0,2508,776,1081,204,0,0,0,0,0,0,2389
10,02/23/2020T01:40:00 ,195946,283,0,2508,776,739,204,0,0,0,0,0,0,2254
11,02/23/2020T01:50:00 ,196167,283,0,2508,776,626,96,0,0,0,0,0,0,2254
12,02/23/2020T02:00:00 ,196720,283,0,1856,866,250,545,0,0,0,0,0,0,2190
13,02/23/2020T02:10:00 ,196796,283,0,1717,941,128,545,110,0,0,0,0,0,2190
14,02/23/2020T02:20:00 ,196799,283,0,1717,941,206,464,110,0,0,0,0,0,2190
15,02/23/2020T02:30:00 ,197028,283,0,1483,563,641,454,110,0,0,0,0,0,2148
16,02/23/2020T02:40:00 ,197092,283,0,1483,499,751,454,0,0,0,0,0,0,2148
17,02/23/2020T02:50:00 ,196934,283,0,1397,499,1053,454,0,0,0,0,0,0,2090
18,02/23/2020T03:00:00 ,197469,361,0,1129,375,1150,86,0,0,0,0,0,0,2140
19,02/23/2020T03:10:00 ,197865,361,0,970,303,1121,0,0,0,0,0,0,0,2090
20,02/23/2020T03:20:00 ,198017,361,0,999,0,1028,215,0,0,0,0,0,0,2090
21,02/23/2020T03:30:00 ,198202,361,0,964,0,878,269,0,0,0,0,0,0,2036
22,02/23/2020T03:40:00 ,198437,361,0,921,0,608,312,0,0,0,0,0,0,2071
23,02/23/2020T03:50:00 ,198902,361,0,891,0,147,269,0,0,0,0,0,0,2140
24,02/23/2020T04:00:00 ,195555,516,0,822,63,75,46,0,0,0,0,0,0,5633
25,02/23/2020T04:10:00 ,195597,516,0,822,63,79,0,0,0,0,0,0,0,5633
26,02/23/2020T04:20:00 ,195497,516,0,822,114,218,0,0,0,0,0,0,0,5543
27,02/23/2020T04:30:00 ,195350,516,0,822,114,314,29,22,0,0,0,0,0,5543
28,02/23/2020T04:40:00 ,195242,516,0,822,143,393,51,0,0,0,0,0,0,5543
29,02/23/2020T04:50:00 ,194964,644,0,758,286,464,51,0,0,0,0,0,0,5543
30,02/23/2020T05:00:00 ,194693,774,0,758,169,704,107,0,0,0,0,0,0,5505
31,02/23/2020T05:10:00 ,194630,885,0,486,169,803,232,0,0,0,0,0,0,5505
32,02/23/2020T05:20:00 ,194443,941,0,486,240,841,232,22,0,0,0,0,0,5505
33,02/23/2020T05:30:00 ,193987,1028,0,308,236,1376,248,22,0,0,0,0,0,5505
34,02/23/2020T05:40:00 ,193893,1286,0,226,251,1404,123,22,0,0,0,0,0,5505
35,02/23/2020T05:50:00 ,193621,1455,0,188,329,1544,161,22,0,0,0,0,0,5390
36,02/23/2020T06:00:00 ,193451,2317,0,86,171,770,315,22,0,0,0,0,0,5578
37,02/23/2020T06:10:00 ,192968,2317,0,62,128,1262,395,0,0,0,0,0,0,5578
38,02/23/2020T06:20:00 ,192756,2533,0,62,257,1126,343,55,0,0,0,0,0,5578
39,02/23/2020T06:30:00 ,192478,2883,0,0,495,674,513,0,0,0,0,0,0,5667
40,02/23/2020T06:40:00 ,192089,3008,0,0,615,833,587,0,0,0,0,0,0,5578
41,02/23/2020T06:50:00 ,191794,3393,0,0,565,896,484,0,0,0,0,0,0,5578
42,02/23/2020T07:00:00 ,190484,4138,0,0,826,1370,314,0,0,0,0,0,0,5578
43,02/23/2020T07:10:00 ,190157,4284,0,0,830,1496,365,0,0,0,0,0,0,5578
44,02/23/2020T07:20:00 ,189715,4390,0,0,993,1472,484,78,0,0,0,0,0,5578
45,02/23/2020T07:30:00 ,187790,4520,0,0,1861,2410,637,22,0,0,0,0,0,5470
46,02/23/2020T07:40:00 ,186629,4738,0,0,2429,2472,816,60,0,0,0,0,0,5566
47,02/23/2020T07:50:00 ,185511,5082,459,0,2747,2336,727,166,0,0,0,0,0,5682
48,02/23/2020T08:00:00 ,184260,6025,574,0,2408,2416,684,691,90,0,0,0,0,5562
49,02/23/2020T08:10:00 ,184010,6576,613,41,2006,1983,620,1115,90,0,0,0,0,5656
50,02/23/2020T08:20:00 ,182738,6716,613,41,2435,2974,644,899,90,0,0,0,0,5560
51,02/23/2020T08:30:00 ,181178,6601,707,90,2183,3916,1336,1049,90,0,0,0,0,5560
52,02/23/2020T08:40:00 ,179243,7002,707,165,3087,4834,908,969,90,0,0,0,0,5705
53,02/23/2020T08:50:00 ,177319,7234,707,165,4599,4605,778,1077,464,0,57,0,0,5705
54,02/23/2020T09:00:00 ,172854,7744,707,158,6938,5706,853,1141,726,0,125,0,19,5739
55,02/23/2020T09:10:00 ,171596,7847,760,158,6568,6168,854,2252,726,0,172,0,19,5590
56,02/23/2020T09:20:00 ,169350,7959,760,190,7691,7234,977,1757,726,190,227,0,19,5630
57,02/23/2020T09:30:00 ,166571,8051,760,304,8976,7707,994,2304,352,460,378,0,19,5834
58,02/23/2020T09:40:00 ,163846,8399,707,368,10429,7212,1584,3194,352,460,378,0,65,5716
59,02/23/2020T09:50:00 ,161917,8543,707,304,11526,7008,2165,3326,181,1164,534,0,65,5270
60,02/23/2020T10:00:00 ,154541,8940,869,555,14484,9488,2625,4104,114,1291,752,0,65,4882
61,02/23/2020T10:10:00 ,153882,8989,924,668,14861,7959,1955,5557,114,1788,795,0,65,5153
62,02/23/2020T10:20:00 ,153100,8846,924,636,14347,8933,2324,5081,114,2201,859,0,65,5280
63,02/23/2020T10:30:00 ,150524,8977,989,1087,14994,7435,1776,6810,114,2728,819,0,304,6153
64,02/23/2020T10:40:00 ,148918,8987,989,1087,15353,8499,1853,6895,114,2388,1014,0,336,6277
65,02/23/2020T10:50:00 ,147654,9034,989,1124,15411,8786,2409,7010,24,2330,1189,0,336,6414
66,02/23/2020T11:00:00 ,145278,9132,1079,1603,14695,11274,2371,7244,24,2380,1239,0,433,5958
67,02/23/2020T11:10:00 ,145655,9149,1079,1561,13964,11771,2251,6836,24,2085,1392,0,522,6421
68,02/23/2020T11:20:00 ,146349,9016,1079,1526,14573,10622,2371,6409,123,1683,1824,0,410,6725
69,02/23/2020T11:30:00 ,146342,8887,1079,2313,14396,10529,1698,6702,227,1463,1787,0,410,6877
70,02/23/2020T11:40:00 ,145906,8984,869,2401,13996,11298,2356,6626,227,1232,1487,0,410,6918
71,02/23/2020T11:50:00 ,145767,8773,869,1926,14980,12247,2154,6174,227,1027,1464,0,410,6692
72,02/23/2020T12:00:00 ,144372,8150,515,3704,12836,14330,2598,5941,128,883,1483,0,391,7379
73,02/23/2020T12:10:00 ,145580,8216,514,4643,11474,12239,2812,6029,128,934,1656,0,391,8094
74,02/23/2020T12:20:00 ,146619,7940,450,5832,10666,11107,2688,5386,104,883,1593,0,391,9051
75,02/23/2020T12:30:00 ,148094,7846,450,7688,9587,8414,2493,5667,104,823,1551,0,410,9583
76,02/23/2020T12:40:00 ,148331,7846,450,8000,9107,8512,2650,4742,133,852,1528,0,410,10149
77,02/23/2020T12:50:00 ,148391,7637,450,8557,9966,7910,2495,4303,133,852,1528,0,410,10078
78,02/23/2020T13:00:00 ,144868,7280,629,9846,10977,10212,2324,2849,29,394,1550,0,525,11227
79,02/23/2020T13:10:00 ,146094,7252,629,10703,10424,8863,1893,3109,29,59,1613,0,586,11456
80,02/23/2020T13:20:00 ,145207,7434,629,10627,10594,8332,1717,3373,0,59,1657,0,497,12584
81,02/23/2020T13:30:00 ,145147,7373,593,10691,11347,7269,1201,3905,0,59,1522,0,497,13106
82,02/23/2020T13:40:00 ,143317,7079,593,10083,13187,7466,1518,4076,0,0,1470,0,497,13424
83,02/23/2020T13:50:00 ,140888,7137,593,9249,14768,9359,1868,3839,0,0,1277,88,273,13371
84,02/23/2020T14:00:00 ,133163,7335,622,7557,19379,13566,2283,3643,0,0,1199,645,375,12943
85,02/23/2020T14:10:00 ,132443,7417,622,6872,20149,12968,2217,4849,0,0,999,645,375,13154
86,02/23/2020T14:20:00 ,130802,7222,622,6427,21442,12741,2368,5126,63,149,1040,836,375,13497
87,02/23/2020T14:30:00 ,129259,6968,622,5786,23498,11956,2229,6537,63,149,1239,836,375,13193
88,02/23/2020T14:40:00 ,127524,6751,622,4999,25154,12528,1916,6763,63,425,1293,836,506,13330
89,02/23/2020T14:50:00 ,127171,6612,527,4631,26357,11553,2059,6844,0,500,1036,876,506,14038
90,02/23/2020T15:00:00 ,122738,6130,559,3558,28739,15361,1676,7498,0,500,1168,942,560,13281
91,02/23/2020T15:10:00 ,123783,5772,559,3586,30111,12573,1919,7803,0,500,1183,864,560,13497
92,02/23/2020T15:20:00 ,123431,5717,690,3435,30503,11707,1654,8708,0,568,1343,864,613,13477
93,02/23/2020T15:30:00 ,123688,5683,797,2985,31202,10352,1185,9443,68,419,1343,925,613,14007
94,02/23/2020T15:40:00 ,121431,5691,659,3253,34168,11079,1192,8504,68,419,1197,853,766,13430
95,02/23/2020T15:50:00 ,121127,5644,659,2962,35479,10618,1672,8045,68,419,1213,837,663,13304
96,02/23/2020T16:00:00 ,119055,5586,578,3010,37805,12306,1507,7592,68,419,1095,744,369,12576
97,02/23/2020T16:10:00 ,119417,5477,578,3274,36349,12051,1984,7681,68,344,1137,711,369,13270
98,02/23/2020T16:20:00 ,120363,5488,578,3446,36353,10775,1625,8335,68,344,1335,868,369,12763
99,02/23/2020T16:30:00 ,122940,5396,578,3584,35298,9562,1714,8163,68,344,1167,925,369,12602
100,02/23/2020T16:40:00 ,125570,5334,642,3285,33219,9916,1784,7792,68,344,1191,945,369,12251
101,02/23/2020T16:50:00 ,125259,5181,597,3040,33258,11142,1764,7769,0,344,1191,945,371,11849
102,02/23/2020T17:00:00 ,127363,4851,542,3128,28729,14550,1799,7134,0,344,1167,993,237,11873
103,02/23/2020T17:10:00 ,129558,4897,303,3832,26768,13917,2244,6945,0,68,999,891,289,11999
104,02/23/2020T17:20:00 ,132012,4847,303,4322,24711,12920,2200,6254,0,68,999,932,289,12853
105,02/23/2020T17:30:00 ,133182,4640,271,4043,23759,11923,2435,6131,0,663,999,1012,474,13178
106,02/23/2020T17:40:00 ,135046,4639,326,3837,23707,12826,2313,4744,0,663,903,805,474,12427
107,02/23/2020T17:50:00 ,137675,4489,261,3335,23161,12124,2133,4605,95,663,819,805,518,12027
108,02/23/2020T18:00:00 ,142184,3880,231,3772,18936,14109,2914,3332,95,709,476,906,386,10780
109,02/23/2020T18:10:00 ,144637,3510,231,3869,18229,12510,2833,3849,95,818,331,990,333,10475
110,02/23/2020T18:20:00 ,146846,3767,231,3489,17007,11625,3021,3306,95,913,374,990,333,10713
111,02/23/2020T18:30:00 ,147001,3628,231,3084,16600,13038,2794,3228,95,1137,297,907,287,10383
112,02/23/2020T18:40:00 ,149578,3567,231,2982,15058,12578,2885,2847,95,894,215,1042,248,10490
113,02/23/2020T18:50:00 ,151074,3299,231,2959,14396,13112,3082,2888,95,848,162,909,248,9407
114,02/23/2020T19:00:00 ,156428,2692,90,3932,11244,12919,1999,1696,95,922,236,1123,339,8995
115,02/23/2020T19:10:00 ,158142,2692,90,4922,9351,11337,2510,1573,95,819,236,1375,154,9414
116,02/23/2020T19:20:00 ,160267,2620,90,5487,8071,10301,2088,1271,0,819,191,1491,110,9904
117,02/23/2020T19:30:00 ,160884,2722,90,6543,7998,9479,1299,1095,0,683,191,1668,71,9987
118,02/23/2020T19:40:00 ,162674,2686,90,6891,7893,7459,1082,792,0,683,191,1796,71,10402
119,02/23/2020T19:50:00 ,162579,2630,90,6976,7911,8500,910,369,0,683,221,1844,19,9978
120,02/23/2020T20:00:00 ,164872,2489,90,7190,6861,7574,917,416,0,552,104,1966,0,9679
121,02/23/2020T20:10:00 ,164690,2439,90,7818,7129,7218,695,302,0,552,104,2202,0,9471
122,02/23/2020T20:20:00 ,166138,2468,90,8432,6098,5724,1133,132,0,276,104,2202,0,9913
123,02/23/2020T20:30:00 ,166166,2444,90,9150,5872,5311,723,220,0,181,147,2298,0,10108
124,02/23/2020T20:40:00 ,166274,2408,90,9100,6854,5167,746,135,0,181,183,2169,0,9403
125,02/23/2020T20:50:00 ,166274,2408,90,10554,6466,4612,732,225,0,181,183,2169,0,8816
126,02/23/2020T21:00:00 ,167177,2204,0,10751,5167,5127,1034,225,0,181,183,1700,0,8961
127,02/23/2020T21:10:00 ,167221,2204,0,11169,5035,5583,884,64,0,105,229,1569,0,8647
128,02/23/2020T21:20:00 ,168559,2243,0,10714,4705,5057,671,64,0,105,287,1695,0,8610
129,02/23/2020T21:30:00 ,170376,2180,0,11381,4498,3444,443,64,0,105,287,1393,0,8539
130,02/23/2020T21:40:00 ,171795,2141,0,10652,4018,3930,312,64,0,105,287,1223,0,8183
131,02/23/2020T21:50:00 ,172566,1966,0,10653,4214,3722,255,64,0,0,287,1139,0,7844
132,02/23/2020T22:00:00 ,174380,1798,0,8572,3658,5339,854,0,0,0,251,1065,0,6793
133,02/23/2020T22:10:00 ,175314,1403,0,8471,2770,6131,1031,0,0,0,221,1065,0,6304
134,02/23/2020T22:20:00 ,176546,1403,0,8658,2691,5290,548,0,0,0,132,1065,0,6377
135,02/23/2020T22:30:00 ,178690,1246,0,8076,2795,4838,368,0,0,0,132,635,0,5930
136,02/23/2020T22:40:00 ,179315,1166,0,7211,2839,4919,528,0,0,0,132,571,96,5933
137,02/23/2020T22:50:00 ,181509,1166,0,7204,2422,3333,518,0,0,0,132,571,96,5759
138,02/23/2020T23:00:00 ,182133,1062,0,6165,2318,5081,333,0,0,0,132,445,96,4945
139,02/23/2020T23:10:00 ,183643,855,0,5693,2479,4694,288,81,0,0,74,445,96,4362
140,02/23/2020T23:20:00 ,184912,718,0,5813,2251,3477,506,0,0,0,74,445,96,4418
141,02/23/2020T23:30:00 ,185724,492,0,5115,2621,3472,524,159,0,0,74,300,96,4133
142,02/23/2020T23:40:00 ,187172,537,0,4824,2269,3285,409,0,0,0,0,300,96,3818
143,02/23/2020T23:50:00 ,188581,485,0,4119,2236,3005,0,0,0,0,0,300,96,3888
144,02/24/2020T00:00:00 ,189683,485,0,4292,2060,2808,0,0,0,0,0,140,96,3146
145,02/24/2020T00:10:00 ,191100,485,0,4379,2083,1419,108,0,0,0,0,140,96,2900
146,02/24/2020T00:20:00 ,191741,485,0,4233,2003,1075,108,0,0,0,0,140,96,2829
147,02/24/2020T00:30:00 ,192373,485,0,4103,1668,805,224,0,0,0,0,140,96,2816
148,02/24/2020T00:40:00 ,192693,430,0,3782,1669,860,224,0,0,0,0,140,96,2816
149,02/24/2020T00:50:00 ,193173,430,0,3340,1532,818,478,0,0,0,0,140,96,2703
150,02/24/2020T01:00:00 ,194514,283,0,2899,888,1313,204,0,0,0,0,140,0,2469
151,02/24/2020T01:10:00 ,194624,327,0,2899,835,1292,204,0,0,0,0,140,0,2389
152,02/24/2020T01:20:00 ,195112,283,0,2686,913,1123,204,0,0,0,0,0,0,2389
153,02/24/2020T01:30:00 ,195469,283,0,2508,776,1081,204,0,0,0,0,0,0,2389
154,02/24/2020T01:40:00 ,195946,283,0,2508,776,739,204,0,0,0,0,0,0,2254
155,02/24/2020T01:50:00 ,196167,283,0,2508,776,626,96,0,0,0,0,0,0,2254
156,02/24/2020T02:00:00 ,196720,283,0,1856,866,250,545,0,0,0,0,0,0,2190
157,02/24/2020T02:10:00 ,196796,283,0,1717,941,128,545,110,0,0,0,0,0,2190
158,02/24/2020T02:20:00 ,196799,283,0,1717,941,206,464,110,0,0,0,0,0,2190
159,02/24/2020T02:30:00 ,197028,283,0,1483,563,641,454,110,0,0,0,0,0,2148
160,02/24/2020T02:40:00 ,197092,283,0,1483,499,751,454,0,0,0,0,0,0,2148
161,02/24/2020T02:50:00 ,196934,283,0,1397,499,1053,454,0,0,0,0,0,0,2090
162,02/24/2020T03:00:00 ,197469,361,0,1129,375,1150,86,0,0,0,0,0,0,2140
163,02/24/2020T03:10:00 ,197865,361,0,970,303,1121,0,0,0,0,0,0,0,2090
164,02/24/2020T03:20:00 ,198017,361,0,999,0,1028,215,0,0,0,0,0,0,2090
165,02/24/2020T03:30:00 ,198202,361,0,964,0,878,269,0,0,0,0,0,0,2036
166,02/24/2020T03:40:00 ,198437,361,0,921,0,608,312,0,0,0,0,0,0,2071
167,02/24/2020T03:50:00 ,198902,361,0,891,0,147,269,0,0,0,0,0,0,2140
168,02/24/2020T04:00:00 ,195555,516,0,822,63,75,46,0,0,0,0,0,0,5633
169,02/24/2020T04:10:00 ,195597,516,0,822,63,79,0,0,0,0,0,0,0,5633
170,02/24/2020T04:20:00 ,195497,516,0,822,114,218,0,0,0,0,0,0,0,5543
171,02/24/2020T04:30:00 ,195350,516,0,822,114,314,29,22,0,0,0,0,0,5543
172,02/24/2020T04:40:00 ,195242,516,0,822,143,393,51,0,0,0,0,0,0,5543
173,02/24/2020T04:50:00 ,194964,644,0,758,286,464,51,0,0,0,0,0,0,5543
174,02/24/2020T05:00:00 ,194693,774,0,758,169,704,107,0,0,0,0,0,0,5505
175,02/24/2020T05:10:00 ,194630,885,0,486,169,803,232,0,0,0,0,0,0,5505
176,02/24/2020T05:20:00 ,194443,941,0,486,240,841,232,22,0,0,0,0,0,5505
177,02/24/2020T05:30:00 ,193987,1028,0,308,236,1376,248,22,0,0,0,0,0,5505
178,02/24/2020T05:40:00 ,193893,1286,0,226,251,1404,123,22,0,0,0,0,0,5505
179,02/24/2020T05:50:00 ,193621,1455,0,188,329,1544,161,22,0,0,0,0,0,5390
180,02/24/2020T06:00:00 ,193451,2317,0,86,171,770,315,22,0,0,0,0,0,5578
181,02/24/2020T06:10:00 ,192968,2317,0,62,128,1262,395,0,0,0,0,0,0,5578
182,02/24/2020T06:20:00 ,192756,2533,0,62,257,1126,343,55,0,0,0,0,0,5578
183,02/24/2020T06:30:00 ,192478,2883,0,0,495,674,513,0,0,0,0,0,0,5667
184,02/24/2020T06:40:00 ,192089,3008,0,0,615,833,587,0,0,0,0,0,0,5578
185,02/24/2020T06:50:00 ,191794,3393,0,0,565,896,484,0,0,0,0,0,0,5578
186,02/24/2020T07:00:00 ,190484,4138,0,0,826,1370,314,0,0,0,0,0,0,5578
187,02/24/2020T07:10:00 ,190157,4284,0,0,830,1496,365,0,0,0,0,0,0,5578
188,02/24/2020T07:20:00 ,189715,4390,0,0,993,1472,484,78,0,0,0,0,0,5578
189,02/24/2020T07:30:00 ,187790,4520,0,0,1861,2410,637,22,0,0,0,0,0,5470
190,02/24/2020T07:40:00 ,186629,4738,0,0,2429,2472,816,60,0,0,0,0,0,5566
191,02/24/2020T07:50:00 ,185511,5082,459,0,2747,2336,727,166,0,0,0,0,0,5682
192,02/24/2020T08:00:00 ,184260,6025,574,0,2408,2416,684,691,90,0,0,0,0,5562
193,02/24/2020T08:10:00 ,184010,6576,613,41,2006,1983,620,1115,90,0,0,0,0,5656
194,02/24/2020T08:20:00 ,182738,6716,613,41,2435,2974,644,899,90,0,0,0,0,5560
195,02/24/2020T08:30:00 ,181178,6601,707,90,2183,3916,1336,1049,90,0,0,0,0,5560
196,02/24/2020T08:40:00 ,179243,7002,707,165,3087,4834,908,969,90,0,0,0,0,5705
197,02/24/2020T08:50:00 ,177319,7234,707,165,4599,4605,778,1077,464,0,57,0,0,5705
198,02/24/2020T09:00:00 ,172854,7744,707,158,6938,5706,853,1141,726,0,125,0,19,5739
199,02/24/2020T09:10:00 ,171596,7847,760,158,6568,6168,854,2252,726,0,172,0,19,5590
200,02/24/2020T09:20:00 ,169350,7959,760,190,7691,7234,977,1757,726,190,227,0,19,5630
201,02/24/2020T09:30:00 ,166571,8051,760,304,8976,7707,994,2304,352,460,378,0,19,5834
202,02/24/2020T09:40:00 ,163846,8399,707,368,10429,7212,1584,3194,352,460,378,0,65,5716
203,02/24/2020T09:50:00 ,161917,8543,707,304,11526,7008,2165,3326,181,1164,534,0,65,5270
204,02/24/2020T10:00:00 ,154541,8940,869,555,14484,9488,2625,4104,114,1291,752,0,65,4882
205,02/24/2020T10:10:00 ,153882,8989,924,668,14861,7959,1955,5557,114,1788,795,0,65,5153
206,02/24/2020T10:20:00 ,153100,8846,924,636,14347,8933,2324,5081,114,2201,859,0,65,5280
207,02/24/2020T10:30:00 ,150524,8977,989,1087,14994,7435,1776,6810,114,2728,819,0,304,6153
208,02/24/2020T10:40:00 ,148918,8987,989,1087,15353,8499,1853,6895,114,2388,1014,0,336,6277
209,02/24/2020T10:50:00 ,147654,9034,989,1124,15411,8786,2409,7010,24,2330,1189,0,336,6414
210,02/24/2020T11:00:00 ,145278,9132,1079,1603,14695,11274,2371,7244,24,2380,1239,0,433,5958
211,02/24/2020T11:10:00 ,145655,9149,1079,1561,13964,11771,2251,6836,24,2085,1392,0,522,6421
212,02/24/2020T11:20:00 ,146349,9016,1079,1526,14573,10622,2371,6409,123,1683,1824,0,410,6725
213,02/24/2020T11:30:00 ,146342,8887,1079,2313,14396,10529,1698,6702,227,1463,1787,0,410,6877
214,02/24/2020T11:40:00 ,145906,8984,869,2401,13996,11298,2356,6626,227,1232,1487,0,410,6918
215,02/24/2020T11:50:00 ,145767,8773,869,1926,14980,12247,2154,6174,227,1027,1464,0,410,6692
216,02/24/2020T12:00:00 ,144372,8150,515,3704,12836,14330,2598,5941,128,883,1483,0,391,7379
217,02/24/2020T12:10:00 ,145580,8216,514,4643,11474,12239,2812,6029,128,934,1656,0,391,8094
218,02/24/2020T12:20:00 ,146619,7940,450,5832,10666,11107,2688,5386,104,883,1593,0,391,9051
219,02/24/2020T12:30:00 ,148094,7846,450,7688,9587,8414,2493,5667,104,823,1551,0,410,9583
220,02/24/2020T12:40:00 ,148331,7846,450,8000,9107,8512,2650,4742,133,852,1528,0,410,10149
221,02/24/2020T12:50:00 ,148391,7637,450,8557,9966,7910,2495,4303,133,852,1528,0,410,10078
222,02/24/2020T13:00:00 ,144868,7280,629,9846,10977,10212,2324,2849,29,394,1550,0,525,11227
223,02/24/2020T13:10:00 ,146094,7252,629,10703,10424,8863,1893,3109,29,59,1613,0,586,11456
224,02/24/2020T13:20:00 ,145207,7434,629,10627,10594,8332,1717,3373,0,59,1657,0,497,12584
225,02/24/2020T13:30:00 ,145147,7373,593,10691,11347,7269,1201,3905,0,59,1522,0,497,13106
226,02/24/2020T13:40:00 ,143317,7079,593,10083,13187,7466,1518,4076,0,0,1470,0,497,13424
227,02/24/2020T13:50:00 ,140888,7137,593,9249,14768,9359,1868,3839,0,0,1277,88,273,13371
228,02/24/2020T14:00:00 ,133163,7335,622,7557,19379,13566,2283,3643,0,0,1199,645,375,12943
229,02/24/2020T14:10:00 ,132443,7417,622,6872,20149,12968,2217,4849,0,0,999,645,375,13154
230,02/24/2020T14:20:00 ,130802,7222,622,6427,21442,12741,2368,5126,63,149,1040,836,375,13497
231,02/24/2020T14:30:00 ,129259,6968,622,5786,23498,11956,2229,6537,63,149,1239,836,375,13193
232,02/24/2020T14:40:00 ,127524,6751,622,4999,25154,12528,1916,6763,63,425,1293,836,506,13330
233,02/24/2020T14:50:00 ,127171,6612,527,4631,26357,11553,2059,6844,0,500,1036,876,506,14038
234,02/24/2020T15:00:00 ,122738,6130,559,3558,28739,15361,1676,7498,0,500,1168,942,560,13281
235,02/24/2020T15:10:00 ,123783,5772,559,3586,30111,12573,1919,7803,0,500,1183,864,560,13497
236,02/24/2020T15:20:00 ,123431,5717,690,3435,30503,11707,1654,8708,0,568,1343,864,613,13477
237,02/24/2020T15:30:00 ,123688,5683,797,2985,31202,10352,1185,9443,68,419,1343,925,613,14007
238,02/24/2020T15:40:00 ,121431,5691,659,3253,34168,11079,1192,8504,68,419,1197,853,766,13430
239,02/24/2020T15:50:00 ,121127,5644,659,2962,35479,10618,1672,8045,68,419,1213,837,663,13304
240,02/24/2020T16:00:00 ,119055,5586,578,3010,37805,12306,1507,7592,68,419,1095,744,369,12576
241,02/24/2020T16:10:00 ,119417,5477,578,3274,36349,12051,1984,7681,68,344,1137,711,369,13270
242,02/24/2020T16:20:00 ,120363,5488,578,3446,36353,10775,1625,8335,68,344,1335,868,369,12763
243,02/24/2020T16:30:00 ,122940,5396,578,3584,35298,9562,1714,8163,68,344,1167,925,369,12602
244,02/24/2020T16:40:00 ,125570,5334,642,3285,33219,9916,1784,7792,68,344,1191,945,369,12251
245,02/24/2020T16:50:00 ,125259,5181,597,3040,33258,11142,1764,7769,0,344,1191,945,371,11849
246,02/24/2020T17:00:00 ,127363,4851,542,3128,28729,14550,1799,7134,0,344,1167,993,237,11873
247,02/24/2020T17:10:00 ,129558,4897,303,3832,26768,13917,2244,6945,0,68,999,891,289,11999
248,02/24/2020T17:20:00 ,132012,4847,303,4322,24711,12920,2200,6254,0,68,999,932,289,12853
249,02/24/2020T17:30:00 ,133182,4640,271,4043,23759,11923,2435,6131,0,663,999,1012,474,13178
250,02/24/2020T17:40:00 ,135046,4639,326,3837,23707,12826,2313,4744,0,663,903,805,474,12427
251,02/24/2020T17:50:00 ,137675,4489,261,3335,23161,12124,2133,4605,95,663,819,805,518,12027
252,02/24/2020T18:00:00 ,142184,3880,231,3772,18936,14109,2914,3332,95,709,476,906,386,10780
253,02/24/2020T18:10:00 ,144637,3510,231,3869,18229,12510,2833,3849,95,818,331,990,333,10475
254,02/24/2020T18:20:00 ,146846,3767,231,3489,17007,11625,3021,3306,95,913,374,990,333,10713
255,02/24/2020T18:30:00 ,147001,3628,231,3084,16600,13038,2794,3228,95,1137,297,907,287,10383
256,02/24/2020T18:40:00 ,149578,3567,231,2982,15058,12578,2885,2847,95,894,215,1042,248,10490
257,02/24/2020T18:50:00 ,151074,3299,231,2959,14396,13112,3082,2888,95,848,162,909,248,9407
258,02/24/2020T19:00:00 ,156428,2692,90,3932,11244,12919,1999,1696,95,922,236,1123,339,8995
259,02/24/2020T19:10:00 ,158142,2692,90,4922,9351,11337,2510,1573,95,819,236,1375,154,9414
260,02/24/2020T19:20:00 ,160267,2620,90,5487,8071,10301,2088,1271,0,819,191,1491,110,9904
261,02/24/2020T19:30:00 ,160884,2722,90,6543,7998,9479,1299,1095,0,683,191,1668,71,9987
262,02/24/2020T19:40:00 ,162674,2686,90,6891,7893,7459,1082,792,0,683,191,1796,71,10402
263,02/24/2020T19:50:00 ,162579,2630,90,6976,7911,8500,910,369,0,683,221,1844,19,9978
264,02/24/2020T20:00:00 ,164872,2489,90,7190,6861,7574,917,416,0,552,104,1966,0,9679
265,02/24/2020T20:10:00 ,164690,2439,90,7818,7129,7218,695,302,0,552,104,2202,0,9471
266,02/24/2020T20:20:00 ,166138,2468,90,8432,6098,5724,1133,132,0,276,104,2202,0,9913
267,02/24/2020T20:30:00 ,166166,2444,90,9150,5872,5311,723,220,0,181,147,2298,0,10108
268,02/24/2020T20:40:00 ,166274,2408,90,9100,6854,5167,746,135,0,181,183,2169,0,9403
269,02/24/2020T20:50:00 ,166274,2408,90,10554,6466,4612,732,225,0,181,183,2169,0,8816
