tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,233,45.1502,0,0,0,0,23,49,5,156,0
4320,2020-03-24,251,44.996,0,0,0,0,18,54,6,173,0
4464,2020-03-25,270,45.0963,0,0,0,0,14,63,7,186,0
4608,2020-03-26,288,44.6944,0,0,0,0,6,68,8,206,0
4752,2020-03-27,307,44.9121,0,0,0,0,7,75,8,217,0
4896,2020-03-28,326,45.3681,0,0,0,0,10,75,8,233,0
5040,2020-03-29,334,45.4461,0,0,0,0,14,75,7,238,0
5184,2020-03-30,328,45.564,0,0,0,0,11,79,5,233,0
5328,2020-03-31,324,45.608,0,0,0,0,6,75,5,238,0
5472,2020-04-01,319,45.6614,0,0,0,0,4,73,3,238,1
5616,2020-04-02,305,45.4754,0,0,0,0,7,69,3,226,0
5760,2020-04-03,279,45.552,0,0,0,0,6,64,2,207,0
5904,2020-04-04,250,45.324,0,0,0,0,1,59,2,188,0
6048,2020-04-05,229,45.3406,0,0,0,0,4,47,2,176,0
6192,2020-04-06,199,45.6533,0,0,0,0,2,43,1,153,0
6336,2020-04-07,189,45.4762,0,0,0,0,4,42,0,143,0
6480,2020-04-08,177,45.3164,0,0,0,0,3,39,1,134,0
6624,2020-04-09,162,45.8704,0,0,0,0,4,38,1,119,0
6768,2020-04-10,144,45.4375,0,0,0,0,1,36,1,106,0
6912,2020-04-11,123,43.9431,0,0,0,0,1,26,2,94,0
7056,2020-04-12,112,43.875,0,0,0,0,3,21,2,86,0
7200,2020-04-13,109,44.0092,0,0,0,0,3,19,2,85,0
7344,2020-04-14,101,44.0792,0,0,0,0,2,18,2,79,0
7488,2020-04-15,100,44.25,0,0,0,0,2,18,1,79,0
7632,2020-04-16,93,43.6344,0,0,0,0,2,18,1,72,0
7776,2020-04-17,92,44.3152,0,0,0,0,1,18,1,72,0
7920,2020-04-18,92,44.7935,0,0,0,0,5,17,1,69,0
8064,2020-04-19,87,45.7471,0,0,0,0,4,16,1,66,0
8208,2020-04-20,81,45.1481,0,0,0,0,4,13,1,63,0
8352,2020-04-21,852,43.4765,582,27,23,6,14,15,1,184,0
8496,2020-04-22,1392,42.1415,832,16,45,11,17,13,1,456,1
8640,2020-04-23,1811,41.9956,1239,20,41,11,15,12,1,471,1
8784,2020-04-24,1811,42.0182,1239,15,35,9,15,12,1,484,1
8928,2020-04-25,2077,41.661,1392,16,37,10,19,12,1,589,1
9072,2020-04-26,2070,41.6469,1387,14,25,12,17,9,1,603,2
9216,2020-04-27,2411,41.4123,1736,11,25,8,19,10,1,599,2
9360,2020-04-28,2422,41.4282,1737,9,22,3,22,10,1,616,2
9504,2020-04-29,2182,41.7145,1495,6,15,6,20,9,1,627,3
9648,2020-04-30,1899,42.7457,1341,6,15,4,19,10,1,501,2
9792,2020-05-01,1654,42.1983,1100,9,13,1,19,9,1,500,2
9936,2020-05-02,1935,41.0682,1250,8,14,0,16,10,0,635,2
10080,2020-05-03,1644,40.4854,1074,4,14,1,15,13,1,520,2
10224,2020-05-04,1617,39.9456,1072,4,12,1,12,14,0,501,1
10368,2020-05-05,1119,39.0447,652,3,2,1,1,8,0,450,2
10512,2020-05-06,623,39.5136,434,2,2,1,1,5,0,177,1
10656,2020-05-07,991,41.2381,604,13,6,1,5,11,0,346,5
10800,2020-05-08,1545,40.8563,851,10,9,2,4,15,0,648,6
10944,2020-05-09,1252,41.5759,682,7,7,0,4,14,0,533,5
11088,2020-05-10,1245,41.6056,682,3,9,1,3,14,0,528,5
11232,2020-05-11,1188,41.9672,590,3,11,1,3,13,0,563,4
11376,2020-05-12,855,43.6468,413,3,8,1,3,10,1,412,4
11520,2020-05-13,968,45.1756,494,3,6,1,3,9,1,445,6
11664,2020-05-14,1312,43.1486,672,3,8,0,2,8,1,612,6
11808,2020-05-15,1478,42.6157,848,2,7,1,2,8,1,603,6
11952,2020-05-16,1186,44.4798,696,3,4,1,2,7,1,466,6
12096,2020-05-17,1260,44.0143,764,0,5,0,3,6,1,475,6
12240,2020-05-18,1511,42.3461,881,0,4,0,1,5,1,611,8
12384,2020-05-19,1204,42.152,698,0,2,0,1,4,1,488,10
12528,2020-05-20,1164,41.75,677,0,2,0,1,2,1,470,11
12672,2020-05-21,1048,39.6908,614,0,2,0,1,2,1,426,2
12816,2020-05-22,528,40.2462,384,0,1,0,0,2,0,140,1
12960,2020-05-23,459,42.0131,320,0,0,0,0,2,0,136,1
13104,2020-05-24,1017,41.0737,566,0,1,0,0,2,0,446,2
13248,2020-05-25,741,40.9487,406,0,1,0,0,1,0,332,1
13392,2020-05-26,735,40.9415,406,0,1,0,0,1,0,326,1
13536,2020-05-27,710,41.693,381,0,1,0,0,1,0,326,1
13680,2020-05-28,367,45.4305,205,0,0,0,0,1,0,160,1
13824,2020-05-29,231,44.5022,70,0,0,0,0,1,0,159,1
13968,2020-05-30,231,44.5022,70,0,0,0,0,1,0,159,1
14112,2020-05-31,229,44.3974,70,0,0,0,0,0,0,158,1
14256,2020-06-01,135,41.2222,24,0,0,0,0,0,0,110,1
14400,2020-06-02,134,41.3358,24,0,0,0,0,0,0,109,1
14544,2020-06-03,131,41.3206,24,0,0,0,0,0,0,106,1
14688,2020-06-04,131,41.3206,24,0,0,0,0,0,0,106,1
14832,2020-06-05,132,41.5833,24,0,0,0,0,1,0,106,1
14976,2020-06-06,132,41.5833,24,0,0,0,0,1,0,106,1
15120,2020-06-07,1,76.0,0,0,0,0,0,1,0,0,0
15264,2020-06-08,1,76.0,0,0,0,0,0,1,0,0,0
15408,2020-06-09,1,76.0,0,0,0,0,0,1,0,0,0
15552,2020-06-10,1,76.0,0,0,0,0,0,1,0,0,0
15696,2020-06-11,1,76.0,0,0,0,0,0,1,0,0,0
15840,2020-06-12,1,76.0,0,0,0,0,0,1,0,0,0
15984,2020-06-13,1,76.0,0,0,0,0,0,1,0,0,0
16128,2020-06-14,1,76.0,0,0,0,0,0,1,0,0,0
16272,2020-06-15,1,76.0,0,0,0,0,0,1,0,0,0
16416,2020-06-16,1,76.0,0,0,0,0,0,1,0,0,0
16560,2020-06-17,1,76.0,0,0,0,0,0,1,0,0,0
16704,2020-06-18,1,76.0,0,0,0,0,0,1,0,0,0
16848,2020-06-19,0,N/A,0,0,0,0,0,0,0,0,0
16992,2020-06-20,0,N/A,0,0,0,0,0,0,0,0,0
17136,2020-06-21,0,N/A,0,0,0,0,0,0,0,0,0
17280,2020-06-22,0,N/A,0,0,0,0,0,0,0,0,0
17424,2020-06-23,0,N/A,0,0,0,0,0,0,0,0,0
17568,2020-06-24,0,N/A,0,0,0,0,0,0,0,0,0
17712,2020-06-25,0,N/A,0,0,0,0,0,0,0,0,0
17856,2020-06-26,0,N/A,0,0,0,0,0,0,0,0,0
18000,2020-06-27,0,N/A,0,0,0,0,0,0,0,0,0
18144,2020-06-28,0,N/A,0,0,0,0,0,0,0,0,0
18288,2020-06-29,0,N/A,0,0,0,0,0,0,0,0,0
18432,2020-06-30,0,N/A,0,0,0,0,0,0,0,0,0
