tick,iso8601,House,Work,School,Restaurant,Outdoor,Car,Public Transport,Shop,Medical,Place of Worship,Indoor Sport,Cinema or Theatre,Museum or Zoo,Visit
62,02/23/2020T10:20:00 ,153032,8874,1007,683,14042,8944,2308,5028,151,2243,949,0,91,5358
63,02/23/2020T10:30:00 ,150405,9013,1083,1020,14802,7464,1760,6771,151,2784,913,0,349,6195
64,02/23/2020T10:40:00 ,148871,9030,1083,996,15059,8462,1847,6940,151,2421,1090,0,386,6374
65,02/23/2020T10:50:00 ,147673,9082,1083,1000,15175,8656,2391,7210,41,2327,1229,0,386,6457
66,02/23/2020T11:00:00 ,145440,9172,1167,1510,14366,11211,2297,7440,41,2323,1263,0,440,6040
67,02/23/2020T11:10:00 ,145953,9187,1167,1485,13730,11452,2161,7039,41,2040,1405,0,536,6514
68,02/23/2020T11:20:00 ,146460,9059,1167,1445,14445,10348,2271,6619,124,1643,1865,0,431,6833
69,02/23/2020T11:30:00 ,146333,8933,1167,2219,14290,10424,1640,6914,227,1376,1833,0,431,6923
70,02/23/2020T11:40:00 ,145985,9029,926,2268,13728,11247,2343,6927,227,1127,1506,0,431,6966
71,02/23/2020T11:50:00 ,145999,8853,926,1803,14844,11984,2120,6330,227,937,1491,0,431,6765
72,02/23/2020T12:00:00 ,144896,8189,546,3613,12643,14052,2598,6056,144,789,1459,0,394,7331
73,02/23/2020T12:10:00 ,146115,8224,540,4613,11244,12078,2824,6023,144,847,1649,0,394,8015
74,02/23/2020T12:20:00 ,147065,7984,470,5733,10501,11124,2676,5339,103,789,1583,0,394,8949
75,02/23/2020T12:30:00 ,148464,7900,470,7703,9442,8321,2472,5608,103,740,1550,0,431,9506
76,02/23/2020T12:40:00 ,148690,7900,470,7969,8889,8558,2660,4617,140,782,1520,0,431,10084
77,02/23/2020T12:50:00 ,148586,7716,470,8571,9787,8001,2475,4191,140,782,1520,0,431,10040
78,02/23/2020T13:00:00 ,145178,7380,652,9849,10693,10099,2319,2777,37,380,1547,0,535,11264
79,02/23/2020T13:10:00 ,146308,7344,652,10620,10248,8722,1944,3014,37,80,1623,0,588,11530
80,02/23/2020T13:20:00 ,145259,7522,652,10529,10477,8314,1765,3322,0,80,1667,0,492,12631
81,02/23/2020T13:30:00 ,145169,7459,614,10657,11137,7331,1230,3849,0,80,1543,0,492,13149
82,02/23/2020T13:40:00 ,143410,7183,614,10017,13073,7375,1550,4078,0,0,1476,0,492,13442
83,02/23/2020T13:50:00 ,140961,7238,614,9103,14728,9197,1919,3791,0,0,1311,95,285,13468
84,02/23/2020T14:00:00 ,133132,7408,663,7479,19225,13551,2255,3699,0,0,1278,710,378,12932
85,02/23/2020T14:10:00 ,132457,7479,663,6819,19928,12914,2175,4852,0,0,1098,710,378,13237
86,02/23/2020T14:20:00 ,130651,7238,663,6353,21414,12832,2342,5000,50,147,1152,898,378,13592
87,02/23/2020T14:30:00 ,129145,7024,663,5664,23374,12194,2208,6407,50,147,1311,898,378,13247
88,02/23/2020T14:40:00 ,127558,6825,663,4902,25043,12440,1921,6715,50,415,1371,898,528,13381
89,02/23/2020T14:50:00 ,127231,6665,549,4580,26246,11605,2068,6632,0,494,1090,930,528,14092
90,02/23/2020T15:00:00 ,122848,6192,580,3576,28661,15237,1657,7174,0,494,1254,990,578,13469
91,02/23/2020T15:10:00 ,124053,5849,580,3575,30004,12254,1927,7494,0,494,1273,885,578,13744
92,02/23/2020T15:20:00 ,123587,5796,716,3420,30329,11575,1617,8470,0,566,1395,885,634,13720
93,02/23/2020T15:30:00 ,123766,5765,812,2955,31065,10254,1167,9236,77,419,1395,952,634,14213
94,02/23/2020T15:40:00 ,121441,5746,656,3222,34072,11037,1197,8343,77,419,1217,889,812,13582
95,02/23/2020T15:50:00 ,121073,5698,656,2933,35359,10727,1618,7847,77,419,1229,901,709,13464
96,02/23/2020T16:00:00 ,119035,5647,574,2999,37678,12397,1535,7486,77,419,1096,763,388,12616
97,02/23/2020T16:10:00 ,119373,5503,574,3313,36169,12330,2038,7504,77,340,1137,717,388,13247
98,02/23/2020T16:20:00 ,120400,5477,574,3470,36210,10860,1673,8182,77,340,1386,914,388,12759
99,02/23/2020T16:30:00 ,123076,5319,574,3588,35068,9682,1800,7970,77,340,1280,995,388,12553
100,02/23/2020T16:40:00 ,125620,5223,644,3318,33103,9904,1797,7754,77,340,1299,997,388,12246
101,02/23/2020T16:50:00 ,125226,5057,592,3047,33126,11213,1793,7769,0,340,1299,997,404,11847
102,02/23/2020T17:00:00 ,127184,4742,529,3096,28765,14745,1806,7069,0,340,1261,1043,263,11867
103,02/23/2020T17:10:00 ,129374,4785,282,3835,26812,14205,2232,6742,0,72,1079,958,320,12014
104,02/23/2020T17:20:00 ,132027,4770,282,4344,24769,12914,2127,6100,0,72,1079,1007,320,12899
105,02/23/2020T17:30:00 ,133241,4587,251,4075,23649,11893,2387,6054,0,672,1079,1112,503,13207
106,02/23/2020T17:40:00 ,135082,4552,314,3888,23646,12768,2265,4750,0,672,965,892,503,12413
107,02/23/2020T17:50:00 ,137562,4412,260,3447,23086,12318,2009,4570,98,672,867,892,543,11974
108,02/23/2020T18:00:00 ,142250,3837,231,3852,18848,14226,2753,3273,98,716,483,1003,410,10730
109,02/23/2020T18:10:00 ,144665,3434,231,3954,18155,12736,2750,3756,98,826,337,1106,354,10308
110,02/23/2020T18:20:00 ,146998,3671,231,3540,16953,11591,2955,3324,98,917,370,1106,354,10602
111,02/23/2020T18:30:00 ,146847,3520,231,3058,16636,13210,2767,3229,98,1147,317,994,300,10356
112,02/23/2020T18:40:00 ,149525,3455,231,2924,15126,12762,2848,2812,98,891,201,1124,260,10453
113,02/23/2020T18:50:00 ,151127,3231,231,2910,14482,13099,3031,2809,98,847,175,1004,260,9406
114,02/23/2020T19:00:00 ,156575,2678,84,3840,11369,12856,1975,1678,98,900,252,1165,357,8883
115,02/23/2020T19:10:00 ,158427,2678,84,4842,9395,11281,2496,1556,98,786,252,1376,174,9265
116,02/23/2020T19:20:00 ,160494,2585,84,5350,8167,10385,2100,1263,0,786,200,1474,134,9688
117,02/23/2020T19:30:00 ,161044,2690,84,6405,8057,9719,1312,1090,0,651,200,1639,94,9725
118,02/23/2020T19:40:00 ,163127,2651,84,6811,7817,7413,1095,809,0,651,200,1763,94,10195
119,02/23/2020T19:50:00 ,162979,2585,84,6904,7838,8436,950,385,0,651,234,1784,37,9843
120,02/23/2020T20:00:00 ,165356,2424,84,7126,6695,7566,972,438,0,528,111,1890,0,9520
121,02/23/2020T20:10:00 ,165156,2383,84,7816,7077,7107,740,335,0,528,111,2125,0,9248
122,02/23/2020T20:20:00 ,166597,2408,84,8427,6064,5640,1164,170,0,260,111,2125,0,9660
123,02/23/2020T20:30:00 ,166634,2372,84,9145,5895,5245,719,257,0,169,144,2200,0,9846
124,02/23/2020T20:40:00 ,166690,2324,84,9131,6874,5187,748,159,0,169,184,2075,0,9085
125,02/23/2020T20:50:00 ,166605,2324,84,10603,6569,4600,730,238,0,169,184,2075,0,8529
126,02/23/2020T21:00:00 ,167504,2158,0,10859,5107,5041,1068,238,0,169,184,1601,0,8781
127,02/23/2020T21:10:00 ,167534,2158,0,11246,4988,5483,903,67,0,93,242,1480,0,8516
128,02/23/2020T21:20:00 ,168802,2204,0,10766,4662,4982,687,67,0,93,309,1630,0,8508
129,02/23/2020T21:30:00 ,170538,2148,0,11518,4468,3325,437,67,0,93,309,1360,0,8447
130,02/23/2020T21:40:00 ,171867,2098,0,10817,3977,3859,295,67,0,93,309,1225,0,8103
131,02/23/2020T21:50:00 ,172571,1933,0,10824,4124,3753,251,67,0,0,309,1131,0,7747
132,02/23/2020T22:00:00 ,174368,1762,0,8726,3588,5422,819,0,0,0,269,1063,0,6693
133,02/23/2020T22:10:00 ,175241,1330,0,8627,2736,6267,1024,0,0,0,235,1063,0,6187
134,02/23/2020T22:20:00 ,176506,1330,0,8867,2600,5380,546,0,0,0,144,1063,0,6274
135,02/23/2020T22:30:00 ,178570,1193,0,8274,2746,4998,362,0,0,0,144,627,0,5796
136,02/23/2020T22:40:00 ,179209,1102,0,7397,2792,5057,513,0,0,0,144,553,116,5827
137,02/23/2020T22:50:00 ,181401,1102,0,7429,2377,3433,502,0,0,0,144,553,116,5653
138,02/23/2020T23:00:00 ,182069,1014,0,6395,2297,5067,300,0,0,0,144,403,116,4905
139,02/23/2020T23:10:00 ,183539,837,0,5879,2485,4633,251,93,0,0,77,403,116,4397
140,02/23/2020T23:20:00 ,184831,711,0,6000,2209,3454,468,0,0,0,77,403,116,4441
141,02/23/2020T23:30:00 ,185634,483,0,5330,2545,3432,487,153,0,0,77,283,116,4170
142,02/23/2020T23:40:00 ,186989,531,0,5037,2226,3291,390,0,0,0,0,283,116,3847
143,02/23/2020T23:50:00 ,188347,483,0,4281,2220,3057,0,0,0,0,0,283,116,3923
144,02/24/2020T00:00:00 ,189448,483,0,4483,1987,2844,0,0,0,0,0,141,116,3208
145,02/24/2020T00:10:00 ,190877,483,0,4528,2070,1382,115,0,0,0,0,141,116,2998
146,02/24/2020T00:20:00 ,191501,483,0,4381,2000,1062,115,0,0,0,0,141,116,2911
147,02/24/2020T00:30:00 ,192172,483,0,4312,1633,736,213,0,0,0,0,141,116,2904
148,02/24/2020T00:40:00 ,192495,421,0,3987,1605,828,213,0,0,0,0,141,116,2904
149,02/24/2020T00:50:00 ,192965,421,0,3509,1459,849,480,0,0,0,0,141,116,2770
150,02/24/2020T01:00:00 ,194314,272,0,3058,882,1271,224,0,0,0,0,141,0,2548
151,02/24/2020T01:10:00 ,194449,306,0,3058,808,1285,224,0,0,0,0,141,0,2439
152,02/24/2020T01:20:00 ,194871,272,0,2841,894,1169,224,0,0,0,0,0,0,2439
153,02/24/2020T01:30:00 ,195232,272,0,2635,751,1157,224,0,0,0,0,0,0,2439
154,02/24/2020T01:40:00 ,195783,272,0,2635,751,746,224,0,0,0,0,0,0,2299
155,02/24/2020T01:50:00 ,196015,272,0,2635,751,622,116,0,0,0,0,0,0,2299
156,02/24/2020T02:00:00 ,196571,272,0,1967,835,252,579,0,0,0,0,0,0,2234
157,02/24/2020T02:10:00 ,196652,272,0,1841,911,115,579,106,0,0,0,0,0,2234
158,02/24/2020T02:20:00 ,196667,272,0,1841,911,183,496,106,0,0,0,0,0,2234
159,02/24/2020T02:30:00 ,196892,272,0,1564,557,648,480,106,0,0,0,0,0,2191
160,02/24/2020T02:40:00 ,196942,272,0,1564,507,754,480,0,0,0,0,0,0,2191
161,02/24/2020T02:50:00 ,196775,272,0,1462,507,1078,480,0,0,0,0,0,0,2136
162,02/24/2020T03:00:00 ,197364,340,0,1154,379,1193,100,0,0,0,0,0,0,2180
163,02/24/2020T03:10:00 ,197815,340,0,966,336,1117,0,0,0,0,0,0,0,2136
164,02/24/2020T03:20:00 ,197964,340,0,993,0,1044,233,0,0,0,0,0,0,2136
165,02/24/2020T03:30:00 ,198136,340,0,949,0,916,289,0,0,0,0,0,0,2080
166,02/24/2020T03:40:00 ,198404,340,0,904,0,604,334,0,0,0,0,0,0,2124
167,02/24/2020T03:50:00 ,198848,340,0,875,0,181,289,0,0,0,0,0,0,2177
168,02/24/2020T04:00:00 ,195516,512,0,820,54,70,44,0,0,0,0,0,0,5694
169,02/24/2020T04:10:00 ,195578,512,0,820,54,52,0,0,0,0,0,0,0,5694
170,02/24/2020T04:20:00 ,195486,512,0,820,107,177,0,0,0,0,0,0,0,5608
171,02/24/2020T04:30:00 ,195295,512,0,820,107,297,43,28,0,0,0,0,0,5608
172,02/24/2020T04:40:00 ,195134,512,0,820,133,432,71,0,0,0,0,0,0,5608
173,02/24/2020T04:50:00 ,194806,603,0,757,302,563,71,0,0,0,0,0,0,5608
174,02/24/2020T05:00:00 ,194527,770,0,757,179,770,145,0,0,0,0,0,0,5562
175,02/24/2020T05:10:00 ,194468,905,0,500,179,840,256,0,0,0,0,0,0,5562
176,02/24/2020T05:20:00 ,194282,964,0,500,258,860,256,28,0,0,0,0,0,5562
177,02/24/2020T05:30:00 ,193873,1063,0,319,240,1376,249,28,0,0,0,0,0,5562
178,02/24/2020T05:40:00 ,193801,1316,0,223,250,1392,138,28,0,0,0,0,0,5562
179,02/24/2020T05:50:00 ,193521,1500,0,175,316,1519,186,28,0,0,0,0,0,5465
180,02/24/2020T06:00:00 ,193405,2359,0,67,150,740,314,28,0,0,0,0,0,5647
181,02/24/2020T06:10:00 ,192956,2359,0,48,114,1195,391,0,0,0,0,0,0,5647
182,02/24/2020T06:20:00 ,192749,2551,0,48,256,1052,354,53,0,0,0,0,0,5647
183,02/24/2020T06:30:00 ,192417,2871,0,0,496,682,522,0,0,0,0,0,0,5722
184,02/24/2020T06:40:00 ,191989,3000,0,0,609,853,612,0,0,0,0,0,0,5647
185,02/24/2020T06:50:00 ,191731,3349,0,0,536,920,527,0,0,0,0,0,0,5647
186,02/24/2020T07:00:00 ,190455,4140,0,0,795,1314,359,0,0,0,0,0,0,5647
187,02/24/2020T07:10:00 ,190101,4321,0,0,807,1412,422,0,0,0,0,0,0,5647
188,02/24/2020T07:20:00 ,189639,4471,0,0,967,1375,558,53,0,0,0,0,0,5647
189,02/24/2020T07:30:00 ,187763,4585,0,0,1845,2238,707,28,0,0,0,0,0,5544
190,02/24/2020T07:40:00 ,186558,4771,0,0,2400,2423,865,58,0,0,0,0,0,5635
191,02/24/2020T07:50:00 ,185444,5086,477,0,2669,2352,741,176,0,0,0,0,0,5765
192,02/24/2020T08:00:00 ,184171,6057,604,0,2340,2372,717,685,110,0,0,0,0,5654
193,02/24/2020T08:10:00 ,183935,6608,659,34,1895,1949,660,1128,110,0,0,0,0,5732
194,02/24/2020T08:20:00 ,182724,6754,659,34,2332,2936,645,888,110,0,0,0,0,5628
195,02/24/2020T08:30:00 ,181148,6674,767,78,2068,3867,1339,1031,110,0,0,0,0,5628
196,02/24/2020T08:40:00 ,179264,7072,767,136,2969,4751,905,965,110,0,0,0,0,5771
197,02/24/2020T08:50:00 ,177422,7304,767,136,4363,4438,762,1145,517,0,85,0,0,5771
198,02/24/2020T09:00:00 ,172895,7811,767,158,6674,5697,843,1136,740,0,149,0,37,5803
199,02/24/2020T09:10:00 ,171656,7894,823,158,6211,6237,846,2265,740,0,191,0,37,5652
200,02/24/2020T09:20:00 ,169480,8024,823,189,7387,7088,952,1773,740,237,253,0,37,5727
201,02/24/2020T09:30:00 ,166580,8134,823,302,8714,7706,933,2286,333,476,426,0,37,5960
202,02/24/2020T09:40:00 ,163690,8463,767,372,10212,7285,1529,3227,333,476,426,0,91,5839
203,02/24/2020T09:50:00 ,161768,8593,767,317,11264,7119,2188,3279,192,1175,586,0,91,5371
204,02/24/2020T10:00:00 ,154492,8962,944,588,14279,9414,2596,4106,151,1299,824,0,91,4964
205,02/24/2020T10:10:00 ,153919,9016,1007,714,14608,7836,1950,5492,151,1828,879,0,91,5219
206,02/24/2020T10:20:00 ,153032,8874,1007,683,14042,8944,2308,5028,151,2243,949,0,91,5358
207,02/24/2020T10:30:00 ,150405,9013,1083,1020,14802,7464,1760,6771,151,2784,913,0,349,6195
208,02/24/2020T10:40:00 ,148871,9030,1083,996,15059,8462,1847,6940,151,2421,1090,0,386,6374
209,02/24/2020T10:50:00 ,147673,9082,1083,1000,15175,8656,2391,7210,41,2327,1229,0,386,6457
210,02/24/2020T11:00:00 ,145440,9172,1167,1510,14366,11211,2297,7440,41,2323,1263,0,440,6040
211,02/24/2020T11:10:00 ,145953,9187,1167,1485,13730,11452,2161,7039,41,2040,1405,0,536,6514
212,02/24/2020T11:20:00 ,146460,9059,1167,1445,14445,10348,2271,6619,124,1643,1865,0,431,6833
213,02/24/2020T11:30:00 ,146333,8933,1167,2219,14290,10424,1640,6914,227,1376,1833,0,431,6923
214,02/24/2020T11:40:00 ,145985,9029,926,2268,13728,11247,2343,6927,227,1127,1506,0,431,6966
215,02/24/2020T11:50:00 ,145999,8853,926,1803,14844,11984,2120,6330,227,937,1491,0,431,6765
216,02/24/2020T12:00:00 ,144896,8189,546,3613,12643,14052,2598,6056,144,789,1459,0,394,7331
217,02/24/2020T12:10:00 ,146115,8224,540,4613,11244,12078,2824,6023,144,847,1649,0,394,8015
218,02/24/2020T12:20:00 ,147065,7984,470,5733,10501,11124,2676,5339,103,789,1583,0,394,8949
219,02/24/2020T12:30:00 ,148464,7900,470,7703,9442,8321,2472,5608,103,740,1550,0,431,9506
220,02/24/2020T12:40:00 ,148690,7900,470,7969,8889,8558,2660,4617,140,782,1520,0,431,10084
221,02/24/2020T12:50:00 ,148586,7716,470,8571,9787,8001,2475,4191,140,782,1520,0,431,10040
222,02/24/2020T13:00:00 ,145178,7380,652,9849,10693,10099,2319,2777,37,380,1547,0,535,11264
223,02/24/2020T13:10:00 ,146308,7344,652,10620,10248,8722,1944,3014,37,80,1623,0,588,11530
224,02/24/2020T13:20:00 ,145259,7522,652,10529,10477,8314,1765,3322,0,80,1667,0,492,12631
225,02/24/2020T13:30:00 ,145169,7459,614,10657,11137,7331,1230,3849,0,80,1543,0,492,13149
226,02/24/2020T13:40:00 ,143410,7183,614,10017,13073,7375,1550,4078,0,0,1476,0,492,13442
227,02/24/2020T13:50:00 ,140961,7238,614,9103,14728,9197,1919,3791,0,0,1311,95,285,13468
228,02/24/2020T14:00:00 ,133132,7408,663,7479,19225,13551,2255,3699,0,0,1278,710,378,12932
229,02/24/2020T14:10:00 ,132457,7479,663,6819,19928,12914,2175,4852,0,0,1098,710,378,13237
230,02/24/2020T14:20:00 ,130651,7238,663,6353,21414,12832,2342,5000,50,147,1152,898,378,13592
231,02/24/2020T14:30:00 ,129145,7024,663,5664,23374,12194,2208,6407,50,147,1311,898,378,13247
232,02/24/2020T14:40:00 ,127558,6825,663,4902,25043,12440,1921,6715,50,415,1371,898,528,13381
233,02/24/2020T14:50:00 ,127231,6665,549,4580,26246,11605,2068,6632,0,494,1090,930,528,14092
234,02/24/2020T15:00:00 ,122848,6192,580,3576,28661,15237,1657,7174,0,494,1254,990,578,13469
235,02/24/2020T15:10:00 ,124053,5849,580,3575,30004,12254,1927,7494,0,494,1273,885,578,13744
236,02/24/2020T15:20:00 ,123587,5796,716,3420,30329,11575,1617,8470,0,566,1395,885,634,13720
237,02/24/2020T15:30:00 ,123766,5765,812,2955,31065,10254,1167,9236,77,419,1395,952,634,14213
238,02/24/2020T15:40:00 ,121441,5746,656,3222,34072,11037,1197,8343,77,419,1217,889,812,13582
239,02/24/2020T15:50:00 ,121073,5698,656,2933,35359,10727,1618,7847,77,419,1229,901,709,13464
240,02/24/2020T16:00:00 ,119035,5647,574,2999,37678,12397,1535,7486,77,419,1096,763,388,12616
241,02/24/2020T16:10:00 ,119373,5503,574,3313,36169,12330,2038,7504,77,340,1137,717,388,13247
242,02/24/2020T16:20:00 ,120400,5477,574,3470,36210,10860,1673,8182,77,340,1386,914,388,12759
243,02/24/2020T16:30:00 ,123076,5319,574,3588,35068,9682,1800,7970,77,340,1280,995,388,12553
244,02/24/2020T16:40:00 ,125620,5223,644,3318,33103,9904,1797,7754,77,340,1299,997,388,12246
245,02/24/2020T16:50:00 ,125226,5057,592,3047,33126,11213,1793,7769,0,340,1299,997,404,11847
246,02/24/2020T17:00:00 ,127184,4742,529,3096,28765,14745,1806,7069,0,340,1261,1043,263,11867
247,02/24/2020T17:10:00 ,129374,4785,282,3835,26812,14205,2232,6742,0,72,1079,958,320,12014
248,02/24/2020T17:20:00 ,132027,4770,282,4344,24769,12914,2127,6100,0,72,1079,1007,320,12899
249,02/24/2020T17:30:00 ,133241,4587,251,4075,23649,11893,2387,6054,0,672,1079,1112,503,13207
250,02/24/2020T17:40:00 ,135082,4552,314,3888,23646,12768,2265,4750,0,672,965,892,503,12413
251,02/24/2020T17:50:00 ,137562,4412,260,3447,23086,12318,2009,4570,98,672,867,892,543,11974
252,02/24/2020T18:00:00 ,142250,3837,231,3852,18848,14226,2753,3273,98,716,483,1003,410,10730
253,02/24/2020T18:10:00 ,144665,3434,231,3954,18155,12736,2750,3756,98,826,337,1106,354,10308
254,02/24/2020T18:20:00 ,146998,3671,231,3540,16953,11591,2955,3324,98,917,370,1106,354,10602
255,02/24/2020T18:30:00 ,146847,3520,231,3058,16636,13210,2767,3229,98,1147,317,994,300,10356
256,02/24/2020T18:40:00 ,149525,3455,231,2924,15126,12762,2848,2812,98,891,201,1124,260,10453
257,02/24/2020T18:50:00 ,151127,3231,231,2910,14482,13099,3031,2809,98,847,175,1004,260,9406
258,02/24/2020T19:00:00 ,156575,2678,84,3840,11369,12856,1975,1678,98,900,252,1165,357,8883
259,02/24/2020T19:10:00 ,158427,2678,84,4842,9395,11281,2496,1556,98,786,252,1376,174,9265
260,02/24/2020T19:20:00 ,160494,2585,84,5350,8167,10385,2100,1263,0,786,200,1474,134,9688
261,02/24/2020T19:30:00 ,161044,2690,84,6405,8057,9719,1312,1090,0,651,200,1639,94,9725
262,02/24/2020T19:40:00 ,163127,2651,84,6811,7817,7413,1095,809,0,651,200,1763,94,10195
263,02/24/2020T19:50:00 ,162979,2585,84,6904,7838,8436,950,385,0,651,234,1784,37,9843
264,02/24/2020T20:00:00 ,165356,2424,84,7126,6695,7566,972,438,0,528,111,1890,0,9520
265,02/24/2020T20:10:00 ,165156,2383,84,7816,7077,7107,740,335,0,528,111,2125,0,9248
266,02/24/2020T20:20:00 ,166597,2408,84,8427,6064,5640,1164,170,0,260,111,2125,0,9660
267,02/24/2020T20:30:00 ,166634,2372,84,9145,5895,5245,719,257,0,169,144,2200,0,9846
