tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,170,45.5706,0,0,0,0,14,29,3,124,0
4320,2020-03-24,190,44.9474,0,0,0,0,15,32,3,140,0
4464,2020-03-25,204,44.5049,0,0,0,0,11,40,2,151,0
4608,2020-03-26,220,44.3864,0,0,0,0,14,44,2,160,0
4752,2020-03-27,229,44.3406,0,0,0,0,15,49,2,163,0
4896,2020-03-28,248,44.254,0,0,0,0,13,53,3,179,0
5040,2020-03-29,257,44.6615,0,0,0,0,19,56,2,179,1
5184,2020-03-30,257,45.2374,0,0,0,0,13,59,3,180,2
5328,2020-03-31,249,45.1968,0,0,0,0,13,57,3,175,1
5472,2020-04-01,248,45.3266,0,0,0,0,15,55,4,173,1
5616,2020-04-02,240,45.5083,0,0,0,0,14,55,6,163,2
5760,2020-04-03,230,45.6913,0,0,0,0,13,55,6,153,3
5904,2020-04-04,225,46.0667,0,0,0,0,10,58,5,150,2
6048,2020-04-05,213,46.2394,0,0,0,0,7,55,4,144,3
6192,2020-04-06,199,47.5377,0,0,0,0,11,51,2,131,4
6336,2020-04-07,185,48.3946,0,0,0,0,9,51,1,120,4
6480,2020-04-08,178,49.7809,0,0,0,0,8,48,1,116,5
6624,2020-04-09,166,49.8795,0,0,0,0,7,45,1,108,5
6768,2020-04-10,156,50.8269,0,0,0,0,9,44,1,98,4
6912,2020-04-11,147,51.9932,0,0,0,0,10,42,1,89,5
7056,2020-04-12,134,52.1418,0,0,0,0,10,38,1,81,4
7200,2020-04-13,129,52.9845,0,0,0,0,10,36,1,76,6
7344,2020-04-14,124,53.3629,0,0,0,0,9,35,1,72,7
7488,2020-04-15,122,54.1475,0,0,0,0,11,32,1,70,8
7632,2020-04-16,121,53.7273,0,0,0,0,9,32,0,74,6
7776,2020-04-17,116,53.7586,0,0,0,0,8,32,0,70,6
7920,2020-04-18,113,53.708,0,0,0,0,10,30,0,69,4
8064,2020-04-19,114,53.1316,0,0,0,0,9,30,0,69,6
8208,2020-04-20,107,51.8785,0,0,0,0,9,28,0,64,6
8352,2020-04-21,571,42.8862,212,1,14,0,8,28,0,301,7
8496,2020-04-22,968,41.6952,396,4,24,1,4,29,0,504,6
8640,2020-04-23,1737,40.7945,874,15,38,1,7,26,0,768,8
8784,2020-04-24,2165,40.9469,1295,16,30,1,7,21,0,787,8
8928,2020-04-25,2287,40.8972,1416,16,28,0,6,22,0,792,7
9072,2020-04-26,2830,40.6311,1912,21,33,4,7,21,1,825,6
9216,2020-04-27,3071,40.2094,2152,15,31,3,8,18,1,839,4
9360,2020-04-28,3077,40.1388,2162,11,25,4,5,16,0,850,4
9504,2020-04-29,2846,40.2456,2043,9,26,2,6,14,0,744,2
9648,2020-04-30,2558,40.3714,1889,8,24,3,5,10,1,617,1
9792,2020-05-01,2531,40.3295,1874,10,12,3,3,10,1,617,1
9936,2020-05-02,2195,39.8077,1539,8,15,0,5,7,1,620,0
10080,2020-05-03,2348,39.5273,1568,7,12,2,6,7,1,745,0
10224,2020-05-04,2042,38.9114,1268,6,10,1,6,5,1,745,0
10368,2020-05-05,1508,37.567,1030,3,6,1,3,5,0,460,0
10512,2020-05-06,1391,36.7699,1012,2,4,1,3,3,0,366,0
10656,2020-05-07,1332,38.6359,929,2,4,1,1,0,1,394,0
10800,2020-05-08,1605,38.8293,1206,1,5,1,1,2,0,389,0
10944,2020-05-09,2008,38.9955,1348,4,7,1,3,4,0,641,0
11088,2020-05-10,1441,38.9077,824,3,8,1,2,3,0,600,0
11232,2020-05-11,1181,39.0533,573,2,10,1,2,2,0,591,0
11376,2020-05-12,1129,40.0824,528,0,7,1,2,2,0,589,0
11520,2020-05-13,852,40.2559,390,1,6,0,2,3,0,450,0
11664,2020-05-14,833,40.7107,371,2,5,0,1,1,0,453,0
11808,2020-05-15,533,42.1632,217,0,5,0,1,1,0,309,0
11952,2020-05-16,534,41.9925,217,0,3,0,0,0,1,313,0
12096,2020-05-17,818,40.6247,368,1,1,0,0,0,1,447,0
12240,2020-05-18,813,40.7122,366,1,1,0,0,1,0,444,0
12384,2020-05-19,770,40.0468,348,1,1,0,0,1,0,419,0
12528,2020-05-20,771,40.1582,348,2,1,0,0,2,0,418,0
12672,2020-05-21,526,40.0589,204,1,2,0,0,1,0,318,0
12816,2020-05-22,526,40.0589,204,1,1,0,0,1,0,319,0
12960,2020-05-23,100,42.06,52,0,2,0,0,1,0,45,0
13104,2020-05-24,96,43.4062,52,0,1,0,0,1,0,42,0
13248,2020-05-25,66,41.5606,36,0,1,0,0,1,0,28,0
13392,2020-05-26,66,41.5606,36,0,1,0,0,1,0,28,0
13536,2020-05-27,23,25.5652,17,0,0,0,0,1,0,5,0
13680,2020-05-28,22,23.3636,16,0,0,0,0,1,0,5,0
13824,2020-05-29,21,23.0952,16,0,0,0,0,1,0,4,0
13968,2020-05-30,44,23.0227,31,0,0,0,0,0,0,13,0
14112,2020-05-31,25,25.0,15,0,0,0,0,0,0,10,0
14256,2020-06-01,25,25.0,15,0,0,0,0,0,0,10,0
14400,2020-06-02,25,25.0,15,0,0,0,0,0,0,10,0
14544,2020-06-03,24,23.3333,15,0,0,0,0,0,0,9,0
14688,2020-06-04,23,22.9565,15,0,0,0,0,0,0,8,0
14832,2020-06-05,23,22.9565,15,0,0,0,0,0,0,8,0
14976,2020-06-06,23,22.9565,15,0,0,0,0,0,0,8,0
15120,2020-06-07,1,17.0,0,0,0,0,0,0,0,1,0
15264,2020-06-08,1,17.0,0,0,0,0,0,0,0,1,0
15408,2020-06-09,634,40.9338,630,1,0,0,1,0,0,2,0
15552,2020-06-10,634,40.9338,630,1,0,0,1,0,0,2,0
15696,2020-06-11,633,40.9242,629,0,1,0,0,1,0,2,0
15840,2020-06-12,629,40.9014,625,0,1,0,0,1,0,2,0
15984,2020-06-13,623,40.8876,620,0,1,0,0,1,0,1,0
16128,2020-06-14,620,40.8242,617,0,1,0,0,1,0,1,0
16272,2020-06-15,630,40.9397,627,0,1,0,0,1,0,1,0
16416,2020-06-16,629,40.9285,626,0,1,0,0,1,0,1,0
16560,2020-06-17,15,48.7333,13,0,1,0,0,1,0,0,0
16704,2020-06-18,15,48.7333,13,0,1,0,0,1,0,0,0
16848,2020-06-19,633,40.9716,630,0,1,0,0,1,0,1,0
16992,2020-06-20,633,40.9716,630,0,0,0,0,1,0,2,0
17136,2020-06-21,631,40.9699,628,0,0,0,0,1,0,2,0
17280,2020-06-22,628,40.9825,625,0,0,0,0,1,0,2,0
17424,2020-06-23,0,N/A,0,0,0,0,0,0,0,0,0
17568,2020-06-24,0,N/A,0,0,0,0,0,0,0,0,0
17712,2020-06-25,0,N/A,0,0,0,0,0,0,0,0,0
17856,2020-06-26,0,N/A,0,0,0,0,0,0,0,0,0
18000,2020-06-27,0,N/A,0,0,0,0,0,0,0,0,0
18144,2020-06-28,0,N/A,0,0,0,0,0,0,0,0,0
18288,2020-06-29,0,N/A,0,0,0,0,0,0,0,0,0
18432,2020-06-30,0,N/A,0,0,0,0,0,0,0,0,0
