tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,152,45.4211,0,0,0,0,18,38,2,94,0
4320,2020-03-24,168,45.2202,0,0,0,0,13,45,2,108,0
4464,2020-03-25,181,45.1381,0,0,0,0,13,49,1,118,0
4608,2020-03-26,188,45.5106,0,0,0,0,7,53,2,126,0
4752,2020-03-27,197,45.335,0,0,0,0,9,47,3,137,1
4896,2020-03-28,201,45.806,0,0,0,0,9,48,3,139,2
5040,2020-03-29,204,45.8725,0,0,0,0,11,47,3,141,2
5184,2020-03-30,203,45.7783,0,0,0,0,7,48,4,142,2
5328,2020-03-31,209,46.2105,0,0,0,0,8,47,4,148,2
5472,2020-04-01,204,46.6078,0,0,0,0,7,51,4,140,2
5616,2020-04-02,197,46.1523,0,0,0,0,5,47,4,138,3
5760,2020-04-03,189,46.4392,0,0,0,0,4,46,3,133,3
5904,2020-04-04,179,46.9218,0,0,0,0,4,44,3,125,3
6048,2020-04-05,155,46.3742,0,0,0,0,5,38,5,106,1
6192,2020-04-06,125,46.912,0,0,0,0,4,33,4,83,1
6336,2020-04-07,112,48.4018,0,0,0,0,4,31,3,72,2
6480,2020-04-08,101,48.8218,0,0,0,0,4,30,3,62,2
6624,2020-04-09,98,48.4388,0,0,0,0,3,29,4,58,4
6768,2020-04-10,85,49.4824,0,0,0,0,3,24,3,51,4
6912,2020-04-11,72,49.25,0,0,0,0,4,18,3,43,4
7056,2020-04-12,60,48.6667,0,0,0,0,5,15,3,34,3
7200,2020-04-13,54,49.5556,0,0,0,0,5,15,2,29,3
7344,2020-04-14,46,48.5652,0,0,0,0,5,16,0,22,3
7488,2020-04-15,39,47.641,0,0,0,0,3,15,0,20,1
7632,2020-04-16,35,50.7714,0,0,0,0,1,15,0,17,2
7776,2020-04-17,34,50.2647,0,0,0,0,2,11,2,18,1
7920,2020-04-18,36,49.5,0,0,0,0,3,9,2,20,2
8064,2020-04-19,33,51.7879,0,0,0,0,3,7,3,18,2
8208,2020-04-20,36,50.9444,0,0,0,0,1,8,3,22,2
8352,2020-04-21,598,41.1204,444,4,14,4,4,5,3,119,1
8496,2020-04-22,600,41.0817,444,5,12,2,6,6,2,122,1
8640,2020-04-23,593,41.0995,441,5,13,1,5,5,2,121,0
8784,2020-04-24,1186,42.7007,837,8,13,1,9,4,2,304,8
8928,2020-04-25,1196,42.6823,840,6,12,2,8,4,1,315,8
9072,2020-04-26,1194,42.7102,838,5,9,3,5,3,1,321,9
9216,2020-04-27,1210,42.3934,857,4,10,3,3,4,0,320,9
9360,2020-04-28,1208,42.3882,858,1,7,4,4,4,0,321,9
9504,2020-04-29,967,44.5646,648,1,7,3,1,2,0,296,9
9648,2020-04-30,987,44.5046,668,3,5,2,2,2,0,296,9
9792,2020-05-01,1233,42.3017,879,3,6,2,2,1,0,331,9
9936,2020-05-02,870,41.5563,657,4,6,1,2,1,0,199,0
10080,2020-05-03,772,40.1399,579,3,5,0,3,1,0,181,0
10224,2020-05-04,941,40.0786,716,1,6,1,3,1,0,213,0
10368,2020-05-05,562,44.3577,433,0,1,0,0,0,0,128,0
10512,2020-05-06,552,44.4203,431,1,1,0,0,0,0,119,0
10656,2020-05-07,1021,41.5749,776,4,4,1,1,1,0,234,0
10800,2020-05-08,598,40.8043,440,3,3,1,1,1,0,149,0
10944,2020-05-09,594,40.7155,441,3,3,1,1,1,0,144,0
11088,2020-05-10,594,40.7155,439,4,3,0,1,2,0,145,0
11232,2020-05-11,268,44.0597,167,1,4,1,0,1,0,94,0
11376,2020-05-12,265,43.9472,165,0,5,0,1,1,0,93,0
11520,2020-05-13,585,40.6427,432,0,3,0,1,1,0,148,0
11664,2020-05-14,585,40.6427,431,1,2,0,1,1,0,149,0
11808,2020-05-15,344,45.5378,224,2,2,0,1,1,0,114,0
11952,2020-05-16,344,45.5378,224,1,2,1,0,1,0,115,0
12096,2020-05-17,581,40.7866,422,2,1,1,0,1,0,154,0
12240,2020-05-18,581,40.7866,422,2,0,0,1,1,0,155,0
12384,2020-05-19,471,38.2611,342,1,0,0,1,1,0,126,0
12528,2020-05-20,471,38.2611,341,2,0,0,1,1,0,126,0
12672,2020-05-21,127,49.9449,84,0,1,0,0,0,0,42,0
12816,2020-05-22,127,49.9449,84,0,1,0,0,0,0,42,0
12960,2020-05-23,587,40.6899,422,1,1,1,1,1,0,160,0
13104,2020-05-24,587,40.6899,422,1,0,0,1,1,0,162,0
13248,2020-05-25,576,40.6597,422,0,1,0,0,1,0,152,0
13392,2020-05-26,576,40.6597,422,0,1,0,0,1,0,152,0
13536,2020-05-27,264,43.9015,161,0,0,0,0,1,0,102,0
13680,2020-05-28,268,43.694,164,0,0,0,1,1,0,102,0
13824,2020-05-29,256,43.75,163,1,0,0,1,1,0,90,0
13968,2020-05-30,256,43.75,163,1,0,0,0,1,0,91,0
14112,2020-05-31,254,43.9094,163,1,0,0,0,1,0,89,0
14256,2020-06-01,254,43.9094,163,1,0,0,0,1,0,89,0
14400,2020-06-02,147,38.9388,84,1,0,0,0,0,1,61,0
14544,2020-06-03,147,38.9388,84,1,0,0,0,0,1,61,0
14688,2020-06-04,141,39.4752,80,0,1,0,0,0,1,59,0
14832,2020-06-05,138,39.9855,77,0,1,0,0,0,1,59,0
14976,2020-06-06,4,53.0,0,0,0,0,0,0,1,3,0
15120,2020-06-07,4,53.0,0,0,0,0,0,0,1,3,0
15264,2020-06-08,4,53.0,0,0,0,0,0,1,0,3,0
15408,2020-06-09,4,53.0,0,0,0,0,0,1,0,3,0
15552,2020-06-10,1,72.0,0,0,0,0,0,0,0,1,0
15696,2020-06-11,0,N/A,0,0,0,0,0,0,0,0,0
15840,2020-06-12,0,N/A,0,0,0,0,0,0,0,0,0
15984,2020-06-13,0,N/A,0,0,0,0,0,0,0,0,0
16128,2020-06-14,0,N/A,0,0,0,0,0,0,0,0,0
16272,2020-06-15,582,40.8471,416,0,0,0,0,0,0,166,0
16416,2020-06-16,582,40.8471,416,0,0,0,0,0,0,166,0
16560,2020-06-17,580,40.8914,414,0,0,0,0,0,0,166,0
16704,2020-06-18,579,40.9188,413,0,0,0,0,0,0,166,0
16848,2020-06-19,574,40.8955,410,0,0,0,0,0,0,164,0
16992,2020-06-20,572,40.9143,409,0,0,0,0,0,0,163,0
17136,2020-06-21,569,40.9209,407,0,0,0,0,0,0,162,0
17280,2020-06-22,567,40.9647,406,0,0,0,0,0,0,161,0
17424,2020-06-23,11,43.0,5,0,0,0,0,0,0,6,0
17568,2020-06-24,11,43.0,5,0,0,0,0,0,0,6,0
17712,2020-06-25,11,43.0,5,0,0,0,0,0,0,6,0
17856,2020-06-26,11,43.0,5,0,0,0,0,0,0,6,0
18000,2020-06-27,11,43.0,5,0,0,0,0,0,0,6,0
18144,2020-06-28,11,43.0,5,0,0,0,0,0,0,6,0
18288,2020-06-29,0,N/A,0,0,0,0,0,0,0,0,0
18432,2020-06-30,0,N/A,0,0,0,0,0,0,0,0,0
