tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,245,43.649,0,0,0,0,13,58,4,170,0
4320,2020-03-24,280,43.3464,0,0,0,0,17,61,4,196,2
4464,2020-03-25,296,43.3277,0,0,0,0,14,64,5,212,1
4608,2020-03-26,304,43.0987,0,0,0,0,9,65,7,222,1
4752,2020-03-27,303,42.7888,0,0,0,0,4,66,9,223,1
4896,2020-03-28,308,43.0292,0,0,0,0,9,58,13,227,1
5040,2020-03-29,306,43.1732,0,0,0,0,7,61,11,227,0
5184,2020-03-30,297,42.697,0,0,0,0,5,60,9,223,0
5328,2020-03-31,279,42.4086,0,0,0,0,2,59,9,209,0
5472,2020-04-01,265,42.2566,0,0,0,0,4,51,8,202,0
5616,2020-04-02,241,42.4813,0,0,0,0,2,43,8,188,0
5760,2020-04-03,215,42.707,0,0,0,0,2,37,6,170,0
5904,2020-04-04,183,42.2077,0,0,0,0,3,30,4,146,0
6048,2020-04-05,162,41.4074,0,0,0,0,5,27,3,127,0
6192,2020-04-06,140,42.45,0,0,0,0,8,26,2,104,0
6336,2020-04-07,108,43.3981,0,0,0,0,2,26,3,77,0
6480,2020-04-08,97,41.5876,0,0,0,0,2,25,3,67,0
6624,2020-04-09,90,41.7778,0,0,0,0,2,24,3,61,0
6768,2020-04-10,87,42.5172,0,0,0,0,3,25,3,56,0
6912,2020-04-11,84,42.5,0,0,0,0,3,22,1,58,0
7056,2020-04-12,87,42.7586,0,0,0,0,8,21,1,57,0
7200,2020-04-13,91,44.4725,0,0,0,0,6,26,1,58,0
7344,2020-04-14,100,43.78,0,0,0,0,10,25,1,64,0
7488,2020-04-15,100,44.82,0,0,0,0,3,28,2,67,0
7632,2020-04-16,110,45.6182,0,0,0,0,7,26,2,75,0
7776,2020-04-17,111,45.6036,0,0,0,0,6,28,1,76,0
7920,2020-04-18,114,45.8684,0,0,0,0,7,28,1,78,0
8064,2020-04-19,110,45.2727,0,0,0,0,3,29,3,75,0
8208,2020-04-20,108,45.5741,0,0,0,0,2,29,3,74,0
8352,2020-04-21,1634,40.2576,1121,3,7,3,2,29,3,466,0
8496,2020-04-22,2280,40.6184,1517,9,22,6,9,29,3,685,0
8640,2020-04-23,2433,40.5738,1668,12,18,2,13,32,2,686,0
8784,2020-04-24,2455,40.3279,1694,10,16,2,12,30,2,689,0
8928,2020-04-25,3207,40.2011,2432,12,15,1,10,30,2,705,0
9072,2020-04-26,3229,40.07,2453,11,19,0,7,25,2,712,0
9216,2020-04-27,3229,40.0626,2454,8,14,3,5,23,0,722,0
9360,2020-04-28,3230,40.0802,2462,5,11,4,4,21,0,722,1
9504,2020-04-29,3285,40.5826,2554,10,14,4,4,23,0,675,1
9648,2020-04-30,2994,40.8975,2378,10,10,3,4,17,0,571,1
9792,2020-05-01,2826,40.9717,2217,11,13,2,4,16,0,562,1
9936,2020-05-02,3085,40.647,2368,17,14,1,5,14,0,665,1
10080,2020-05-03,2993,40.3618,2099,12,19,1,5,13,0,843,1
10224,2020-05-04,3155,40.4238,2286,8,18,2,1,12,0,827,1
10368,2020-05-05,1621,40.8834,1163,6,16,2,0,9,0,424,1
10512,2020-05-06,1106,39.8373,863,7,5,0,2,7,0,222,0
10656,2020-05-07,1701,39.7037,1071,6,9,1,2,6,0,606,0
10800,2020-05-08,2060,40.315,1283,9,12,1,2,6,0,747,0
10944,2020-05-09,1660,40.2548,897,8,8,1,3,4,0,739,0
11088,2020-05-10,1847,40.5019,989,6,8,2,2,2,0,838,0
11232,2020-05-11,1523,40.7124,859,4,11,2,1,1,0,645,0
11376,2020-05-12,1415,41.5724,793,5,10,1,1,1,0,604,0
11520,2020-05-13,1110,41.6757,625,0,3,3,0,1,0,478,0
11664,2020-05-14,1245,39.845,724,1,3,1,2,1,0,513,0
11808,2020-05-15,1244,39.8513,722,3,3,0,3,1,0,512,0
11952,2020-05-16,854,38.4122,497,1,1,1,2,0,0,352,0
12096,2020-05-17,1146,39.0148,668,0,2,1,3,0,0,472,0
12240,2020-05-18,904,38.8064,437,0,2,0,3,0,0,462,0
12384,2020-05-19,755,38.106,355,0,1,0,3,0,0,396,0
12528,2020-05-20,944,39.6589,484,1,2,0,2,1,0,454,0
12672,2020-05-21,795,39.9396,484,1,2,0,1,1,0,306,0
12816,2020-05-22,437,39.1899,280,1,1,0,1,1,0,153,0
12960,2020-05-23,437,39.1899,280,1,1,0,0,1,1,153,0
13104,2020-05-24,371,41.1509,218,2,0,0,0,1,0,150,0
13248,2020-05-25,73,42.0,48,0,1,0,0,1,0,23,0
13392,2020-05-26,72,42.1944,48,0,1,0,0,1,0,22,0
13536,2020-05-27,367,41.3515,215,0,2,0,0,1,0,149,0
13680,2020-05-28,339,41.4808,201,0,1,0,0,1,0,136,0
13824,2020-05-29,338,41.4822,201,0,1,0,0,1,0,135,0
13968,2020-05-30,302,41.255,165,1,0,0,0,1,0,135,0
14112,2020-05-31,8,37.375,1,0,0,0,0,0,0,7,0
14256,2020-06-01,8,37.375,1,0,0,0,0,0,0,7,0
14400,2020-06-02,304,41.1776,166,1,0,0,0,0,0,137,0
14544,2020-06-03,298,41.2013,166,1,0,0,0,0,0,131,0
14688,2020-06-04,296,41.2804,165,0,1,0,0,0,0,130,0
14832,2020-06-05,297,41.367,165,0,0,0,0,1,0,131,0
14976,2020-06-06,299,41.2876,166,0,0,0,0,1,0,132,0
15120,2020-06-07,299,41.2876,166,0,0,0,0,1,0,132,0
15264,2020-06-08,5,48.2,1,0,0,0,0,1,0,3,0
15408,2020-06-09,5,48.2,1,0,0,0,0,1,0,3,0
15552,2020-06-10,2,54.0,0,0,0,0,0,1,0,1,0
15696,2020-06-11,2,54.0,0,0,0,0,0,1,0,1,0
15840,2020-06-12,2,54.0,0,0,0,0,0,1,0,1,0
15984,2020-06-13,2,54.0,0,0,0,0,0,1,0,1,0
16128,2020-06-14,1,67.0,0,0,0,0,0,1,0,0,0
16272,2020-06-15,1,67.0,0,0,0,0,0,0,0,1,0
16416,2020-06-16,1,67.0,0,0,0,0,0,0,0,1,0
16560,2020-06-17,1,67.0,0,0,0,0,0,0,0,1,0
16704,2020-06-18,1,67.0,0,0,0,0,0,0,0,1,0
16848,2020-06-19,0,N/A,0,0,0,0,0,0,0,0,0
16992,2020-06-20,0,N/A,0,0,0,0,0,0,0,0,0
17136,2020-06-21,0,N/A,0,0,0,0,0,0,0,0,0
17280,2020-06-22,0,N/A,0,0,0,0,0,0,0,0,0
17424,2020-06-23,0,N/A,0,0,0,0,0,0,0,0,0
17568,2020-06-24,0,N/A,0,0,0,0,0,0,0,0,0
17712,2020-06-25,0,N/A,0,0,0,0,0,0,0,0,0
17856,2020-06-26,0,N/A,0,0,0,0,0,0,0,0,0
18000,2020-06-27,0,N/A,0,0,0,0,0,0,0,0,0
18144,2020-06-28,0,N/A,0,0,0,0,0,0,0,0,0
18288,2020-06-29,0,N/A,0,0,0,0,0,0,0,0,0
18432,2020-06-30,0,N/A,0,0,0,0,0,0,0,0,0
