tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,211,45.0379,0,0,0,0,17,51,3,140,0
4320,2020-03-24,231,45.0736,0,0,0,0,15,57,3,156,0
4464,2020-03-25,249,45.2892,0,0,0,0,18,62,3,165,1
4608,2020-03-26,270,45.063,0,0,0,0,16,64,4,185,1
4752,2020-03-27,277,45.3394,0,0,0,0,13,66,7,190,1
4896,2020-03-28,276,45.5072,0,0,0,0,12,64,8,190,2
5040,2020-03-29,285,46.1684,0,0,0,0,7,73,8,195,2
5184,2020-03-30,282,46.6135,0,0,0,0,8,72,8,192,2
5328,2020-03-31,274,46.5693,0,0,0,0,4,70,8,190,2
5472,2020-04-01,260,46.4385,0,0,0,0,6,62,4,185,3
5616,2020-04-02,242,46.9174,0,0,0,0,9,60,3,169,1
5760,2020-04-03,239,48.2134,0,0,0,0,13,60,3,162,1
5904,2020-04-04,230,48.5217,0,0,0,0,15,59,1,155,0
6048,2020-04-05,218,48.9633,0,0,0,0,15,58,1,144,0
6192,2020-04-06,205,51.2927,0,0,0,0,19,57,2,127,0
6336,2020-04-07,207,52.4879,0,0,0,0,22,56,2,127,0
6480,2020-04-08,196,53.5969,0,0,0,0,21,48,3,123,1
6624,2020-04-09,185,55.6,0,0,0,0,15,52,5,108,5
6768,2020-04-10,186,56.5914,0,0,0,0,20,48,4,107,7
6912,2020-04-11,191,58.0681,0,0,0,0,25,46,5,108,7
7056,2020-04-12,191,59.1257,0,0,0,0,33,46,6,99,7
7200,2020-04-13,188,59.266,0,0,0,0,29,44,9,96,10
7344,2020-04-14,192,60.3698,0,0,0,0,30,48,8,94,12
7488,2020-04-15,198,59.9899,0,0,0,0,27,51,8,96,16
7632,2020-04-16,197,58.9645,0,0,0,0,22,52,7,98,18
7776,2020-04-17,190,58.3947,0,0,0,0,16,46,9,101,18
7920,2020-04-18,185,58.0378,0,0,0,0,11,49,7,98,20
8064,2020-04-19,175,57.6971,0,0,0,0,10,42,7,93,23
8208,2020-04-20,157,56.8089,0,0,0,0,7,41,7,83,19
8352,2020-04-21,1017,44.2507,361,7,11,1,13,35,7,561,21
8496,2020-04-22,1041,44.0432,388,7,10,3,6,32,6,566,23
8640,2020-04-23,1031,43.87,385,8,9,3,6,30,5,564,21
8784,2020-04-24,1320,42.678,532,11,15,3,4,31,4,700,20
8928,2020-04-25,1318,42.4871,530,14,12,3,4,27,4,706,18
9072,2020-04-26,1477,43.5592,638,40,24,9,10,22,2,717,15
9216,2020-04-27,1465,43.4505,640,26,31,10,14,19,1,712,12
9360,2020-04-28,1463,43.2645,643,18,36,9,16,17,0,715,9
9504,2020-04-29,1224,42.6634,535,13,38,4,20,16,0,595,3
9648,2020-04-30,1189,42.6266,512,9,35,1,19,13,0,597,3
9792,2020-05-01,1314,41.9422,600,9,25,4,10,12,0,651,3
9936,2020-05-02,1027,42.4995,465,10,21,3,8,12,0,505,3
10080,2020-05-03,1491,43.4547,725,10,21,3,9,11,0,705,7
10224,2020-05-04,1494,43.1975,726,9,17,0,10,12,0,712,8
10368,2020-05-05,804,41.4639,476,3,13,2,7,12,0,287,4
10512,2020-05-06,519,41.6243,350,1,12,0,5,13,0,134,4
10656,2020-05-07,813,41.0615,500,2,11,1,4,11,1,281,2
10800,2020-05-08,553,38.4033,427,1,9,0,3,9,1,101,2
10944,2020-05-09,526,38.9202,408,1,5,0,3,9,1,97,2
11088,2020-05-10,630,40.7016,463,14,7,0,4,9,1,130,2
11232,2020-05-11,597,40.9296,384,9,7,2,3,9,1,180,2
11376,2020-05-12,569,41.6081,362,6,8,3,1,9,1,175,4
11520,2020-05-13,741,42.888,428,6,7,2,3,6,1,283,5
11664,2020-05-14,759,42.6877,446,4,9,1,3,6,1,284,5
11808,2020-05-15,822,42.6557,543,3,8,2,4,6,0,251,5
11952,2020-05-16,550,41.5127,338,1,9,1,3,5,0,189,4
12096,2020-05-17,860,40.8756,445,1,7,0,3,5,0,395,4
12240,2020-05-18,964,42.5882,508,1,0,0,1,4,0,447,3
12384,2020-05-19,1302,42.7642,706,1,1,0,1,4,0,586,3
12528,2020-05-20,1570,42.5414,955,0,4,0,0,5,0,600,6
12672,2020-05-21,1762,42.3121,1309,0,1,0,0,5,0,441,6
12816,2020-05-22,1742,42.3467,1294,0,1,0,0,5,0,437,5
12960,2020-05-23,1536,42.6699,1091,1,0,0,0,5,0,434,5
13104,2020-05-24,1485,41.3044,1113,1,0,0,1,2,0,367,1
13248,2020-05-25,1500,41.994,1110,3,1,0,1,3,0,381,1
13392,2020-05-26,1500,41.994,1110,2,1,0,1,4,0,381,1
13536,2020-05-27,1208,42.25,986,0,1,0,0,4,0,216,1
13680,2020-05-28,1107,44.3053,805,0,2,0,1,5,0,288,6
13824,2020-05-29,812,46.3091,513,0,2,0,1,4,0,286,6
13968,2020-05-30,810,46.2494,512,1,2,0,0,5,0,285,5
14112,2020-05-31,805,44.7702,542,1,4,0,0,4,0,249,5
14256,2020-06-01,583,43.1612,388,1,3,0,0,4,0,183,4
14400,2020-06-02,208,45.8317,180,0,2,0,0,4,0,18,4
14544,2020-06-03,832,41.1022,452,0,2,0,0,3,0,374,1
14688,2020-06-04,653,40.1424,274,0,0,0,0,2,0,375,2
14832,2020-06-05,645,40.0636,272,0,0,0,0,2,0,370,1
14976,2020-06-06,923,40.4995,384,0,1,0,1,2,0,534,1
15120,2020-06-07,950,40.3474,412,0,1,0,0,1,0,535,1
15264,2020-06-08,673,39.8455,302,0,0,0,0,0,0,370,1
15408,2020-06-09,900,40.1056,526,0,0,0,1,0,0,373,0
15552,2020-06-10,900,40.1056,526,0,0,0,0,0,0,374,0
15696,2020-06-11,271,40.7159,256,0,0,0,0,0,0,15,0
15840,2020-06-12,270,40.737,255,0,0,0,0,0,0,15,0
15984,2020-06-13,268,40.8321,253,0,0,0,0,0,0,15,0
16128,2020-06-14,261,40.6322,251,0,0,0,0,0,0,10,0
16272,2020-06-15,230,41.0652,220,0,0,0,0,0,0,10,0
16416,2020-06-16,230,41.0652,220,0,0,0,0,0,0,10,0
16560,2020-06-17,3,43.6667,1,0,0,0,0,0,0,2,0
16704,2020-06-18,3,43.6667,1,0,0,0,0,0,0,2,0
16848,2020-06-19,3,43.6667,1,0,0,0,0,0,0,2,0
16992,2020-06-20,2,38.5,0,0,0,0,0,0,0,2,0
17136,2020-06-21,1,52.0,0,0,0,0,0,0,0,1,0
17280,2020-06-22,1,52.0,0,0,0,0,0,0,0,1,0
17424,2020-06-23,0,N/A,0,0,0,0,0,0,0,0,0
17568,2020-06-24,0,N/A,0,0,0,0,0,0,0,0,0
17712,2020-06-25,0,N/A,0,0,0,0,0,0,0,0,0
17856,2020-06-26,0,N/A,0,0,0,0,0,0,0,0,0
18000,2020-06-27,0,N/A,0,0,0,0,0,0,0,0,0
18144,2020-06-28,0,N/A,0,0,0,0,0,0,0,0,0
18288,2020-06-29,0,N/A,0,0,0,0,0,0,0,0,0
18432,2020-06-30,0,N/A,0,0,0,0,0,0,0,0,0
