tick,iso8601,House,Work,School,Restaurant,Outdoor,Car,Public Transport,Shop,Medical,Place of Worship,Indoor Sport,Cinema or Theatre,Museum or Zoo,Visit
148,02/24/2020T00:40:00 ,192581,417,0,3919,1653,827,188,0,0,0,0,125,102,2898
149,02/24/2020T00:50:00 ,193017,417,0,3453,1503,840,472,0,0,0,0,125,102,2781
150,02/24/2020T01:00:00 ,194374,259,0,2983,891,1302,216,0,0,0,0,125,0,2560
151,02/24/2020T01:10:00 ,194481,302,0,2983,796,1348,216,0,0,0,0,125,0,2459
152,02/24/2020T01:20:00 ,194921,259,0,2751,891,1213,216,0,0,0,0,0,0,2459
153,02/24/2020T01:30:00 ,195307,259,0,2550,744,1175,216,0,0,0,0,0,0,2459
154,02/24/2020T01:40:00 ,195843,259,0,2550,744,769,216,0,0,0,0,0,0,2329
155,02/24/2020T01:50:00 ,196079,259,0,2550,744,647,102,0,0,0,0,0,0,2329
156,02/24/2020T02:00:00 ,196649,259,0,1877,846,229,571,0,0,0,0,0,0,2279
157,02/24/2020T02:10:00 ,196713,259,0,1745,920,108,571,115,0,0,0,0,0,2279
158,02/24/2020T02:20:00 ,196713,259,0,1745,920,187,492,115,0,0,0,0,0,2279
159,02/24/2020T02:30:00 ,196939,259,0,1517,569,613,477,115,0,0,0,0,0,2221
160,02/24/2020T02:40:00 ,196997,259,0,1517,511,728,477,0,0,0,0,0,0,2221
161,02/24/2020T02:50:00 ,196847,259,0,1438,511,1002,477,0,0,0,0,0,0,2176
162,02/24/2020T03:00:00 ,197444,338,0,1146,414,1068,87,0,0,0,0,0,0,2213
163,02/24/2020T03:10:00 ,197835,338,0,986,335,1040,0,0,0,0,0,0,0,2176
164,02/24/2020T03:20:00 ,197974,338,0,1012,0,964,246,0,0,0,0,0,0,2176
165,02/24/2020T03:30:00 ,198138,338,0,967,0,845,300,0,0,0,0,0,0,2122
166,02/24/2020T03:40:00 ,198357,338,0,905,0,581,362,0,0,0,0,0,0,2167
167,02/24/2020T03:50:00 ,198788,338,0,866,0,167,300,0,0,0,0,0,0,2251
168,02/24/2020T04:00:00 ,195443,504,0,789,63,82,50,0,0,0,0,0,0,5779
169,02/24/2020T04:10:00 ,195494,504,0,789,63,81,0,0,0,0,0,0,0,5779
170,02/24/2020T04:20:00 ,195403,504,0,789,116,195,0,0,0,0,0,0,0,5703
171,02/24/2020T04:30:00 ,195241,504,0,789,116,302,31,24,0,0,0,0,0,5703
172,02/24/2020T04:40:00 ,195065,504,0,789,154,440,55,0,0,0,0,0,0,5703
173,02/24/2020T04:50:00 ,194747,623,0,732,317,533,55,0,0,0,0,0,0,5703
174,02/24/2020T05:00:00 ,194470,775,0,732,212,744,124,0,0,0,0,0,0,5653
175,02/24/2020T05:10:00 ,194411,894,0,481,212,838,221,0,0,0,0,0,0,5653
176,02/24/2020T05:20:00 ,194164,962,0,481,320,885,221,24,0,0,0,0,0,5653
177,02/24/2020T05:30:00 ,193720,1046,0,319,304,1417,227,24,0,0,0,0,0,5653
178,02/24/2020T05:40:00 ,193583,1286,0,234,314,1486,130,24,0,0,0,0,0,5653
179,02/24/2020T05:50:00 ,193291,1440,0,174,385,1652,190,24,0,0,0,0,0,5554
180,02/24/2020T06:00:00 ,193188,2396,0,67,169,762,363,24,0,0,0,0,0,5741
181,02/24/2020T06:10:00 ,192754,2396,0,53,130,1186,450,0,0,0,0,0,0,5741
182,02/24/2020T06:20:00 ,192537,2603,0,53,265,1060,403,48,0,0,0,0,0,5741
183,02/24/2020T06:30:00 ,192233,2935,0,0,493,655,577,0,0,0,0,0,0,5817
184,02/24/2020T06:40:00 ,191839,3049,0,0,605,830,646,0,0,0,0,0,0,5741
185,02/24/2020T06:50:00 ,191535,3431,0,0,563,894,546,0,0,0,0,0,0,5741
186,02/24/2020T07:00:00 ,190192,4203,0,0,773,1429,372,0,0,0,0,0,0,5741
187,02/24/2020T07:10:00 ,189865,4380,0,0,771,1520,433,0,0,0,0,0,0,5741
188,02/24/2020T07:20:00 ,189426,4504,0,0,934,1495,550,60,0,0,0,0,0,5741
189,02/24/2020T07:30:00 ,187521,4639,0,0,1809,2422,672,24,0,0,0,0,0,5623
190,02/24/2020T07:40:00 ,186385,4836,0,0,2382,2519,822,56,0,0,0,0,0,5710
191,02/24/2020T07:50:00 ,185244,5187,401,0,2728,2379,770,164,0,0,0,0,0,5837
192,02/24/2020T08:00:00 ,183832,6090,516,0,2447,2553,770,663,110,0,0,0,0,5729
193,02/24/2020T08:10:00 ,183597,6673,559,41,1977,2100,703,1141,110,0,0,0,0,5809
194,02/24/2020T08:20:00 ,182460,6822,559,41,2397,2950,674,959,110,0,0,0,0,5738
195,02/24/2020T08:30:00 ,180901,6750,671,78,2134,3841,1398,1089,110,0,0,0,0,5738
196,02/24/2020T08:40:00 ,178978,7143,671,145,3011,4870,957,966,110,0,0,0,0,5859
197,02/24/2020T08:50:00 ,177111,7380,671,145,4538,4526,821,1130,477,0,52,0,0,5859
198,02/24/2020T09:00:00 ,172651,7808,671,181,6919,5694,896,1114,732,0,126,0,32,5886
199,02/24/2020T09:10:00 ,171574,7897,720,181,6443,6092,884,2233,732,0,170,0,32,5752
200,02/24/2020T09:20:00 ,169435,8034,720,212,7480,7023,1019,1781,732,220,245,0,32,5777
201,02/24/2020T09:30:00 ,166564,8124,720,326,8807,7537,1013,2356,365,465,400,0,32,6001
202,02/24/2020T09:40:00 ,163654,8423,671,373,10315,7234,1561,3277,365,465,400,0,78,5894
203,02/24/2020T09:50:00 ,161780,8559,671,310,11231,7127,2214,3379,189,1154,562,0,78,5456
204,02/24/2020T10:00:00 ,154650,8964,811,572,14134,9368,2656,4174,141,1297,809,0,78,5056
205,02/24/2020T10:10:00 ,154140,8991,889,709,14467,7885,1983,5442,141,1804,858,0,78,5323
206,02/24/2020T10:20:00 ,153356,8854,889,678,13931,8879,2350,4943,141,2229,910,0,78,5472
207,02/24/2020T10:30:00 ,150631,8959,956,1046,14770,7515,1751,6738,141,2755,849,0,317,6282
208,02/24/2020T10:40:00 ,148999,8971,956,1069,15078,8615,1874,6869,141,2362,1050,0,363,6363
209,02/24/2020T10:50:00 ,147779,9027,956,1083,15235,8734,2452,7077,31,2287,1200,0,363,6486
210,02/24/2020T11:00:00 ,145554,9115,1058,1596,14384,11149,2363,7360,31,2314,1236,0,449,6101
211,02/24/2020T11:10:00 ,146027,9115,1058,1550,13701,11645,2188,6832,31,2050,1409,0,533,6571
212,02/24/2020T11:20:00 ,146736,8987,1058,1493,14250,10393,2281,6530,135,1652,1857,0,441,6897
213,02/24/2020T11:30:00 ,146525,8884,1058,2215,14250,10421,1663,6809,223,1399,1801,0,441,7021
214,02/24/2020T11:40:00 ,146108,8977,838,2284,13775,11275,2414,6723,223,1157,1476,0,441,7019
215,02/24/2020T11:50:00 ,146109,8806,838,1799,14755,12117,2162,6266,223,960,1439,0,441,6795
216,02/24/2020T12:00:00 ,144651,8123,540,3559,12672,14201,2651,6037,119,824,1457,0,409,7467
217,02/24/2020T12:10:00 ,145622,8222,520,4563,11343,12235,2900,5972,119,869,1631,0,409,8305
218,02/24/2020T12:20:00 ,146763,7957,473,5701,10469,11124,2709,5329,88,824,1575,0,409,9289
219,02/24/2020T12:30:00 ,148195,7920,473,7548,9388,8351,2443,5685,88,796,1531,0,441,9851
220,02/24/2020T12:40:00 ,148416,7920,473,7833,8911,8371,2629,4744,117,829,1531,0,441,10495
221,02/24/2020T12:50:00 ,148315,7733,473,8449,9744,7906,2499,4259,117,829,1531,0,441,10414
222,02/24/2020T13:00:00 ,144899,7347,626,9797,10603,10250,2395,2783,29,398,1537,0,542,11504
223,02/24/2020T13:10:00 ,146074,7321,626,10620,10059,8908,2027,3040,29,67,1622,0,596,11721
224,02/24/2020T13:20:00 ,145019,7472,626,10588,10214,8543,1869,3333,0,67,1660,0,512,12807
225,02/24/2020T13:30:00 ,144982,7386,591,10698,11115,7355,1272,3816,0,67,1514,0,512,13402
226,02/24/2020T13:40:00 ,143193,7098,591,10065,12942,7422,1623,4079,0,0,1453,0,512,13732
227,02/24/2020T13:50:00 ,140879,7143,591,9239,14529,9196,2018,3831,0,0,1274,97,279,13634
228,02/24/2020T14:00:00 ,133172,7295,614,7649,19139,13374,2307,3735,0,0,1232,697,351,13145
229,02/24/2020T14:10:00 ,132268,7370,614,7004,19991,13019,2205,4836,0,0,1033,697,351,13322
230,02/24/2020T14:20:00 ,130639,7189,614,6519,21181,12887,2439,5066,60,152,1084,902,351,13627
231,02/24/2020T14:30:00 ,129098,6951,614,5834,23213,12282,2274,6466,60,152,1226,902,351,13287
232,02/24/2020T14:40:00 ,127484,6726,614,5090,25007,12491,2004,6738,60,411,1295,902,483,13405
233,02/24/2020T14:50:00 ,127329,6590,509,4739,26199,11555,2086,6692,0,511,1022,945,483,14050
234,02/24/2020T15:00:00 ,122779,6113,540,3641,28676,15442,1673,7282,0,511,1162,989,516,13386
235,02/24/2020T15:10:00 ,123812,5752,540,3646,30059,12585,1966,7513,0,511,1175,920,516,13715
236,02/24/2020T15:20:00 ,123382,5704,677,3486,30450,11797,1648,8516,0,566,1320,920,565,13679
237,02/24/2020T15:30:00 ,123697,5670,766,3024,31181,10298,1221,9296,59,414,1320,971,565,14228
238,02/24/2020T15:40:00 ,121379,5675,626,3316,34226,10995,1266,8341,59,414,1126,896,745,13646
239,02/24/2020T15:50:00 ,120960,5633,626,3006,35448,10800,1720,7869,59,414,1156,876,650,13493
240,02/24/2020T16:00:00 ,118928,5612,592,3071,37731,12545,1490,7417,59,414,1011,745,375,12720
241,02/24/2020T16:10:00 ,119312,5488,592,3330,36223,12284,1977,7624,59,314,1052,706,375,13374
242,02/24/2020T16:20:00 ,120250,5491,592,3515,36333,10899,1593,8295,59,314,1255,862,375,12877
243,02/24/2020T16:30:00 ,122802,5369,592,3630,35293,9635,1743,8071,59,314,1134,972,375,12721
244,02/24/2020T16:40:00 ,125474,5287,639,3303,33439,9900,1803,7636,59,314,1137,981,375,12363
245,02/24/2020T16:50:00 ,125071,5163,587,3024,33501,11073,1814,7735,0,314,1137,981,399,11911
246,02/24/2020T17:00:00 ,127150,4862,509,3069,28990,14696,1798,7064,0,314,1125,1022,251,11860
247,02/24/2020T17:10:00 ,129286,4881,316,3882,27031,14006,2233,6861,0,55,999,893,297,11970
248,02/24/2020T17:20:00 ,131926,4837,316,4411,24809,12994,2150,6139,0,55,999,954,297,12823
249,02/24/2020T17:30:00 ,133317,4683,285,4138,23681,11918,2394,6003,0,657,999,1038,466,13131
250,02/24/2020T17:40:00 ,135122,4624,363,3936,23569,12874,2281,4693,0,657,918,842,466,12365
251,02/24/2020T17:50:00 ,137664,4460,304,3397,23068,12261,2099,4497,102,657,833,842,515,12011
252,02/24/2020T18:00:00 ,142370,3892,265,3881,18688,13985,2846,3303,102,705,486,938,386,10863
253,02/24/2020T18:10:00 ,144929,3515,265,4012,17872,12293,2871,3731,102,818,343,1040,337,10582
254,02/24/2020T18:20:00 ,147085,3762,265,3545,16698,11480,3091,3192,102,920,381,1040,337,10812
255,02/24/2020T18:30:00 ,146974,3630,265,3180,16371,13057,2834,3179,102,1115,329,932,291,10451
256,02/24/2020T18:40:00 ,149450,3567,265,3055,14882,12714,2971,2748,102,845,197,1042,250,10622
257,02/24/2020T18:50:00 ,150993,3310,265,3014,14306,13181,3140,2784,102,797,170,912,250,9486
258,02/24/2020T19:00:00 ,156423,2709,102,4029,11375,12681,1993,1724,102,862,237,1131,337,9005
259,02/24/2020T19:10:00 ,158126,2709,102,5036,9392,11173,2509,1621,102,767,237,1354,168,9414
260,02/24/2020T19:20:00 ,160282,2638,102,5558,8095,10269,2088,1319,0,767,174,1449,119,9850
261,02/24/2020T19:30:00 ,160818,2728,102,6665,7979,9565,1306,1123,0,660,174,1593,78,9919
262,02/24/2020T19:40:00 ,162462,2682,102,7070,7823,7556,1199,778,0,660,174,1731,78,10395
263,02/24/2020T19:50:00 ,162481,2574,102,7105,7849,8534,1035,366,0,660,214,1777,32,9981
264,02/24/2020T20:00:00 ,164905,2448,102,7280,6765,7528,988,409,0,537,107,1995,0,9646
265,02/24/2020T20:10:00 ,164679,2414,102,7925,7121,7137,763,314,0,537,107,2183,0,9428
266,02/24/2020T20:20:00 ,166079,2421,102,8508,6155,5660,1194,143,0,278,107,2183,0,9880
267,02/24/2020T20:30:00 ,166228,2399,102,9214,5924,5200,752,235,0,176,145,2272,0,10063
