tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,247,44.1741,0,0,0,0,16,44,7,180,0
4320,2020-03-24,272,44.8199,0,0,0,0,22,53,4,193,0
4464,2020-03-25,299,44.699,0,0,0,0,20,62,4,213,0
4608,2020-03-26,311,45.0193,0,0,0,0,12,73,4,222,0
4752,2020-03-27,332,45.4518,0,0,0,0,14,78,4,236,0
4896,2020-03-28,347,45.9164,0,0,0,0,18,80,4,245,0
5040,2020-03-29,363,45.8457,0,0,0,0,17,83,5,257,1
5184,2020-03-30,364,46.0879,0,0,0,0,13,86,5,258,2
5328,2020-03-31,351,46.0456,0,0,0,0,6,88,4,251,2
5472,2020-04-01,344,46.0029,0,0,0,0,6,91,3,243,1
5616,2020-04-02,330,45.8939,0,0,0,0,2,86,4,236,2
5760,2020-04-03,316,46.231,0,0,0,0,3,84,2,226,1
5904,2020-04-04,304,46.273,0,0,0,0,9,73,3,218,1
6048,2020-04-05,279,45.9821,0,0,0,0,10,66,4,198,1
6192,2020-04-06,264,46.8598,0,0,0,0,8,62,4,189,1
6336,2020-04-07,247,46.6194,0,0,0,0,9,62,4,171,1
6480,2020-04-08,232,47.375,0,0,0,0,12,60,2,158,0
6624,2020-04-09,226,47.7345,0,0,0,0,11,55,2,158,0
6768,2020-04-10,210,47.6143,0,0,0,0,11,46,3,150,0
6912,2020-04-11,201,46.7463,0,0,0,0,9,46,3,143,0
7056,2020-04-12,186,46.9194,0,0,0,0,9,47,3,127,0
7200,2020-04-13,177,46.6497,0,0,0,0,7,46,2,121,1
7344,2020-04-14,181,46.7348,0,0,0,0,9,45,3,123,1
7488,2020-04-15,180,47.0889,0,0,0,0,13,46,3,117,1
7632,2020-04-16,178,47.8596,0,0,0,0,8,49,3,117,1
7776,2020-04-17,177,47.9266,0,0,0,0,9,47,4,116,1
7920,2020-04-18,177,48.339,0,0,0,0,8,49,5,115,0
8064,2020-04-19,174,48.6379,0,0,0,0,12,53,4,105,0
8208,2020-04-20,175,48.3314,0,0,0,0,13,53,4,105,0
8352,2020-04-21,1746,41.6747,532,19,106,4,36,48,6,995,0
8496,2020-04-22,2558,41.1599,828,17,83,4,24,52,7,1542,1
8640,2020-04-23,3146,41.453,1315,28,107,11,31,51,7,1595,1
8784,2020-04-24,3142,41.4421,1316,22,98,9,29,53,5,1609,1
8928,2020-04-25,3401,41.3872,1553,19,85,12,29,55,5,1643,0
9072,2020-04-26,3408,41.3201,1561,16,76,4,34,47,5,1665,0
9216,2020-04-27,3414,41.2209,1586,13,55,4,31,47,4,1674,0
9360,2020-04-28,3673,41.1604,1860,9,42,3,21,47,4,1687,0
9504,2020-04-29,3452,41.1498,1758,6,35,3,18,44,3,1584,1
9648,2020-04-30,3385,41.1832,1892,9,34,1,15,42,2,1389,1
9792,2020-05-01,3361,41.3889,1793,10,30,0,12,40,1,1474,1
9936,2020-05-02,3495,41.3502,1902,9,28,0,8,37,1,1509,1
10080,2020-05-03,3423,41.0952,1935,6,25,0,4,34,1,1415,3
10224,2020-05-04,3390,41.0788,1922,3,18,0,1,30,1,1411,4
10368,2020-05-05,2020,41.1921,1422,0,9,0,1,25,0,560,3
10512,2020-05-06,1450,40.6345,1237,1,6,0,1,22,1,179,3
10656,2020-05-07,1553,40.5016,1175,4,6,0,1,9,1,357,0
10800,2020-05-08,1364,40.8702,960,4,8,0,0,15,1,373,3
10944,2020-05-09,1093,40.8207,718,4,8,1,0,10,1,349,2
11088,2020-05-10,1127,40.3425,824,2,5,0,1,7,1,283,4
11232,2020-05-11,1034,41.5058,718,0,4,0,2,7,1,297,5
11376,2020-05-12,1083,43.2198,706,0,5,0,2,7,1,357,5
11520,2020-05-13,1335,42.7618,809,1,4,0,2,6,1,507,5
11664,2020-05-14,1209,43.0347,701,1,5,0,1,6,0,493,2
11808,2020-05-15,950,43.7726,582,0,4,0,2,6,0,354,2
11952,2020-05-16,836,43.7285,495,0,2,0,1,6,0,326,6
12096,2020-05-17,1099,43.0173,615,0,2,0,1,4,0,470,7
12240,2020-05-18,1194,43.0,694,1,2,0,0,4,0,485,8
12384,2020-05-19,1106,43.0461,707,1,0,0,0,4,0,386,8
12528,2020-05-20,981,42.6616,564,0,1,0,0,2,0,407,7
12672,2020-05-21,682,41.5645,371,1,0,0,0,2,0,301,7
12816,2020-05-22,633,43.3476,260,1,1,0,0,2,0,366,3
12960,2020-05-23,629,43.337,260,1,0,0,0,2,0,363,3
13104,2020-05-24,684,43.6711,293,2,0,0,1,2,0,378,8
13248,2020-05-25,442,44.8575,224,2,0,0,1,1,0,207,7
13392,2020-05-26,341,41.7889,204,0,2,0,1,1,0,127,6
13536,2020-05-27,278,42.723,180,0,2,0,0,2,0,88,6
13680,2020-05-28,261,42.4981,171,0,1,0,0,2,0,83,4
13824,2020-05-29,258,42.0814,170,0,1,0,0,1,0,82,4
13968,2020-05-30,193,36.9067,121,0,1,0,0,1,0,70,0
14112,2020-05-31,172,36.4186,120,0,1,0,0,1,0,50,0
14256,2020-06-01,136,35.8897,87,0,1,0,0,1,0,47,0
14400,2020-06-02,154,33.9351,104,0,1,0,0,1,0,48,0
14544,2020-06-03,126,31.5873,77,0,0,0,0,1,0,48,0
14688,2020-06-04,79,24.8861,74,0,0,0,0,1,0,4,0
14832,2020-06-05,77,24.7532,73,0,0,0,0,1,0,3,0
14976,2020-06-06,77,24.7532,73,0,0,0,0,1,0,3,0
15120,2020-06-07,19,18.5789,18,0,0,0,0,0,0,1,0
15264,2020-06-08,19,18.5789,18,0,0,0,0,0,0,1,0
15408,2020-06-09,19,18.5789,18,0,0,0,0,0,0,1,0
15552,2020-06-10,2,9.5,1,0,0,0,0,0,0,1,0
15696,2020-06-11,2,9.5,1,0,0,0,0,0,0,1,0
15840,2020-06-12,2,9.5,1,0,0,0,0,0,0,1,0
15984,2020-06-13,1,11.0,0,0,0,0,0,0,0,1,0
16128,2020-06-14,1,11.0,0,0,0,0,0,0,0,1,0
16272,2020-06-15,1,11.0,0,0,0,0,0,0,0,1,0
16416,2020-06-16,0,N/A,0,0,0,0,0,0,0,0,0
16560,2020-06-17,0,N/A,0,0,0,0,0,0,0,0,0
16704,2020-06-18,0,N/A,0,0,0,0,0,0,0,0,0
16848,2020-06-19,0,N/A,0,0,0,0,0,0,0,0,0
16992,2020-06-20,0,N/A,0,0,0,0,0,0,0,0,0
17136,2020-06-21,0,N/A,0,0,0,0,0,0,0,0,0
17280,2020-06-22,0,N/A,0,0,0,0,0,0,0,0,0
17424,2020-06-23,0,N/A,0,0,0,0,0,0,0,0,0
17568,2020-06-24,0,N/A,0,0,0,0,0,0,0,0,0
17712,2020-06-25,0,N/A,0,0,0,0,0,0,0,0,0
17856,2020-06-26,0,N/A,0,0,0,0,0,0,0,0,0
18000,2020-06-27,0,N/A,0,0,0,0,0,0,0,0,0
18144,2020-06-28,0,N/A,0,0,0,0,0,0,0,0,0
18288,2020-06-29,0,N/A,0,0,0,0,0,0,0,0,0
18432,2020-06-30,0,N/A,0,0,0,0,0,0,0,0,0
