tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
4176,2020-03-23,226,47.9469,0,0,0,0,20,54,3,146,3
4320,2020-03-24,254,47.7638,0,0,0,0,17,52,7,175,3
4464,2020-03-25,271,47.4834,0,0,0,0,19,55,8,186,3
4608,2020-03-26,282,46.8298,0,0,0,0,11,62,7,199,3
4752,2020-03-27,298,47.2752,0,0,0,0,12,63,7,213,3
4896,2020-03-28,311,47.3441,0,0,0,0,14,66,5,222,4
5040,2020-03-29,310,46.4968,0,0,0,0,11,69,6,222,2
5184,2020-03-30,309,46.6731,0,0,0,0,10,65,8,224,2
5328,2020-03-31,297,46.734,0,0,0,0,10,62,8,215,2
5472,2020-04-01,290,46.7793,0,0,0,0,12,65,6,205,2
5616,2020-04-02,275,46.6073,0,0,0,0,8,68,5,192,2
5760,2020-04-03,249,46.6546,0,0,0,0,3,65,5,176,0
5904,2020-04-04,241,46.834,0,0,0,0,6,61,4,170,0
6048,2020-04-05,221,47.2534,0,0,0,0,8,50,4,157,2
6192,2020-04-06,210,47.681,0,0,0,0,10,45,3,150,2
6336,2020-04-07,189,47.8095,0,0,0,0,11,44,2,130,2
6480,2020-04-08,175,47.8057,0,0,0,0,11,39,2,121,2
6624,2020-04-09,165,48.9455,0,0,0,0,11,39,2,111,2
6768,2020-04-10,149,48.8993,0,0,0,0,13,33,2,99,2
6912,2020-04-11,131,49.4885,0,0,0,0,10,29,1,87,4
7056,2020-04-12,126,51.1984,0,0,0,0,6,27,3,86,4
7200,2020-04-13,114,50.8596,0,0,0,0,2,25,3,78,6
7344,2020-04-14,110,50.0727,0,0,0,0,1,22,2,79,6
7488,2020-04-15,101,49.5149,0,0,0,0,3,15,3,74,6
7632,2020-04-16,98,49.9694,0,0,0,0,5,15,3,69,6
7776,2020-04-17,102,50.8039,0,0,0,0,5,17,3,70,7
7920,2020-04-18,92,51.163,0,0,0,0,3,18,3,64,4
8064,2020-04-19,90,51.3444,0,0,0,0,5,20,2,60,3
8208,2020-04-20,86,50.7674,0,0,0,0,4,22,1,58,1
8352,2020-04-21,1067,41.3571,532,11,23,2,11,21,1,465,1
8496,2020-04-22,1423,40.7491,728,12,28,5,12,23,2,611,2
8640,2020-04-23,1763,39.8809,1050,16,27,3,12,21,3,629,2
8784,2020-04-24,1757,39.8093,1043,17,29,2,11,21,2,630,2
8928,2020-04-25,1766,39.8335,1038,19,30,4,10,20,3,640,2
9072,2020-04-26,1759,39.693,1039,17,25,4,8,19,3,643,1
9216,2020-04-27,1765,39.6357,1047,10,28,4,7,18,3,647,1
9360,2020-04-28,1834,39.0523,1123,7,25,5,10,15,3,645,1
9504,2020-04-29,1761,38.9091,1129,4,18,3,10,15,3,578,1
9648,2020-04-30,1479,38.7755,994,6,10,3,7,15,1,439,4
9792,2020-05-01,1446,39.1777,887,7,14,2,7,11,1,515,2
9936,2020-05-02,1708,39.3823,1008,9,11,2,6,12,1,657,2
10080,2020-05-03,1661,39.0602,1024,5,12,2,4,10,0,601,3
10224,2020-05-04,1777,39.1024,1148,5,7,1,3,8,0,602,3
10368,2020-05-05,973,38.0103,689,1,5,1,5,4,0,266,2
10512,2020-05-06,560,38.3804,432,1,5,1,1,3,0,116,1
10656,2020-05-07,963,39.3074,530,3,11,1,2,3,0,412,1
10800,2020-05-08,1233,39.5239,650,4,10,0,3,3,0,562,1
10944,2020-05-09,1198,39.8756,622,7,7,1,1,3,0,557,0
11088,2020-05-10,1217,39.1956,647,6,7,0,2,3,0,552,0
11232,2020-05-11,1184,39.2635,745,3,8,1,0,3,0,424,0
11376,2020-05-12,1068,39.2828,618,1,5,2,0,2,0,440,0
11520,2020-05-13,1280,39.5828,708,2,5,2,1,1,0,561,0
11664,2020-05-14,1019,39.3317,590,2,4,0,2,1,0,420,0
11808,2020-05-15,742,38.9097,441,0,0,0,2,1,0,298,0
11952,2020-05-16,730,38.974,438,0,0,0,1,1,0,290,0
12096,2020-05-17,1018,38.7701,602,3,3,0,1,1,0,408,0
12240,2020-05-18,1277,39.841,862,2,4,0,1,1,0,407,0
12384,2020-05-19,905,39.5657,563,2,3,0,0,0,0,337,0
12528,2020-05-20,899,39.5851,563,2,3,0,0,0,0,331,0
12672,2020-05-21,436,38.5528,343,1,2,0,0,1,0,89,0
12816,2020-05-22,436,38.5528,343,1,1,0,0,1,0,90,0
12960,2020-05-23,861,39.8641,659,0,4,0,0,1,0,197,0
13104,2020-05-24,860,39.9047,659,0,4,0,0,1,0,196,0
13248,2020-05-25,825,40.9685,628,0,3,0,0,1,0,193,0
13392,2020-05-26,534,41.0449,338,0,2,0,0,1,0,193,0
13536,2020-05-27,242,40.4174,193,0,0,0,0,1,0,48,0
13680,2020-05-28,242,40.4174,193,0,0,0,0,1,0,48,0
13824,2020-05-29,532,40.9643,336,0,0,0,0,1,0,195,0
13968,2020-05-30,532,40.9643,336,0,0,0,0,1,0,195,0
14112,2020-05-31,78,40.7949,13,0,0,0,0,1,0,64,0
14256,2020-06-01,77,41.039,13,0,0,0,0,0,0,64,0
14400,2020-06-02,350,41.0543,158,0,0,0,0,0,0,192,0
14544,2020-06-03,350,41.0543,158,0,0,0,0,0,0,192,0
14688,2020-06-04,256,41.2148,139,0,0,0,0,0,0,117,0
14832,2020-06-05,256,41.2148,139,0,0,0,0,0,0,117,0
14976,2020-06-06,0,N/A,0,0,0,0,0,0,0,0,0
15120,2020-06-07,0,N/A,0,0,0,0,0,0,0,0,0
15264,2020-06-08,0,N/A,0,0,0,0,0,0,0,0,0
15408,2020-06-09,0,N/A,0,0,0,0,0,0,0,0,0
15552,2020-06-10,0,N/A,0,0,0,0,0,0,0,0,0
15696,2020-06-11,0,N/A,0,0,0,0,0,0,0,0,0
15840,2020-06-12,0,N/A,0,0,0,0,0,0,0,0,0
15984,2020-06-13,22,44.2727,18,0,1,0,0,0,0,3,0
16128,2020-06-14,22,44.2727,18,0,1,0,0,0,0,3,0
16272,2020-06-15,21,45.1429,17,0,1,0,0,0,0,3,0
16416,2020-06-16,21,45.1429,17,0,1,0,0,0,0,3,0
16560,2020-06-17,21,45.1429,17,0,0,0,0,0,0,4,0
16704,2020-06-18,21,45.1429,17,0,0,0,0,0,0,4,0
16848,2020-06-19,21,45.1429,17,0,0,0,0,0,0,4,0
16992,2020-06-20,21,45.1429,17,0,0,0,0,0,0,4,0
17136,2020-06-21,2,49.0,1,0,0,0,0,0,0,1,0
17280,2020-06-22,2,49.0,1,0,0,0,0,0,0,1,0
17424,2020-06-23,2,49.0,1,0,0,0,0,0,0,1,0
17568,2020-06-24,2,49.0,1,0,0,0,0,0,0,1,0
17712,2020-06-25,2,49.0,1,0,0,0,0,0,0,1,0
17856,2020-06-26,2,49.0,1,0,0,0,0,0,0,1,0
18000,2020-06-27,0,N/A,0,0,0,0,0,0,0,0,0
18144,2020-06-28,0,N/A,0,0,0,0,0,0,0,0,0
18288,2020-06-29,0,N/A,0,0,0,0,0,0,0,0,0
18432,2020-06-30,0,N/A,0,0,0,0,0,0,0,0,0
