tick,iso8601,House,Work,School,Restaurant,Outdoor,Car,Public Transport,Shop,Medical,Place of Worship,Indoor Sport,Cinema or Theatre,Museum or Zoo,Visit
0,02/23/2020T00:00:00 ,189643,481,0,4244,1979,2892,0,0,0,0,0,95,133,3243
1,02/23/2020T00:10:00 ,191061,481,0,4308,2056,1472,100,0,0,0,0,95,133,3004
2,02/23/2020T00:20:00 ,191692,481,0,4152,2042,1108,100,0,0,0,0,95,133,2907
3,02/23/2020T00:30:00 ,192373,481,0,4070,1659,786,191,0,0,0,0,95,133,2922
4,02/23/2020T00:40:00 ,192688,424,0,3745,1668,844,191,0,0,0,0,95,133,2922
5,02/23/2020T00:50:00 ,193209,424,0,3316,1510,794,433,0,0,0,0,95,133,2796
6,02/23/2020T01:00:00 ,194483,276,0,2858,938,1276,228,0,0,0,0,95,0,2556
7,02/23/2020T01:10:00 ,194568,320,0,2858,860,1318,228,0,0,0,0,95,0,2463
8,02/23/2020T01:20:00 ,195021,276,0,2652,938,1132,228,0,0,0,0,0,0,2463
9,02/23/2020T01:30:00 ,195351,276,0,2486,800,1106,228,0,0,0,0,0,0,2463
10,02/23/2020T01:40:00 ,195857,276,0,2486,800,727,228,0,0,0,0,0,0,2336
11,02/23/2020T01:50:00 ,196064,276,0,2486,800,615,133,0,0,0,0,0,0,2336
12,02/23/2020T02:00:00 ,196597,276,0,1811,877,245,619,0,0,0,0,0,0,2285
13,02/23/2020T02:10:00 ,196677,276,0,1692,950,97,619,114,0,0,0,0,0,2285
14,02/23/2020T02:20:00 ,196701,276,0,1692,950,175,517,114,0,0,0,0,0,2285
15,02/23/2020T02:30:00 ,196902,276,0,1468,573,681,460,114,0,0,0,0,0,2236
16,02/23/2020T02:40:00 ,196948,276,0,1468,527,795,460,0,0,0,0,0,0,2236
17,02/23/2020T02:50:00 ,196778,276,0,1391,527,1105,460,0,0,0,0,0,0,2173
18,02/23/2020T03:00:00 ,197390,354,0,1122,427,1114,76,0,0,0,0,0,0,2227
19,02/23/2020T03:10:00 ,197782,354,0,972,358,1071,0,0,0,0,0,0,0,2173
20,02/23/2020T03:20:00 ,197919,354,0,1000,0,997,267,0,0,0,0,0,0,2173
21,02/23/2020T03:30:00 ,198078,354,0,941,0,897,332,0,0,0,0,0,0,2108
22,02/23/2020T03:40:00 ,198300,354,0,894,0,616,379,0,0,0,0,0,0,2167
23,02/23/2020T03:50:00 ,198752,354,0,866,0,175,332,0,0,0,0,0,0,2231
24,02/23/2020T04:00:00 ,195567,506,0,799,63,66,42,0,0,0,0,0,0,5667
25,02/23/2020T04:10:00 ,195611,506,0,799,63,64,0,0,0,0,0,0,0,5667
26,02/23/2020T04:20:00 ,195536,506,0,799,105,184,0,0,0,0,0,0,0,5580
27,02/23/2020T04:30:00 ,195366,506,0,799,105,289,44,21,0,0,0,0,0,5580
28,02/23/2020T04:40:00 ,195196,506,0,799,156,408,65,0,0,0,0,0,0,5580
29,02/23/2020T04:50:00 ,194889,603,0,741,301,531,65,0,0,0,0,0,0,5580
30,02/23/2020T05:00:00 ,194588,752,0,741,196,759,143,0,0,0,0,0,0,5531
31,02/23/2020T05:10:00 ,194533,878,0,460,196,857,255,0,0,0,0,0,0,5531
32,02/23/2020T05:20:00 ,194332,932,0,460,275,904,255,21,0,0,0,0,0,5531
33,02/23/2020T05:30:00 ,193913,1037,0,297,275,1389,247,21,0,0,0,0,0,5531
34,02/23/2020T05:40:00 ,193785,1307,0,208,277,1446,135,21,0,0,0,0,0,5531
35,02/23/2020T05:50:00 ,193549,1479,0,157,339,1543,186,21,0,0,0,0,0,5436
36,02/23/2020T06:00:00 ,193447,2322,0,60,168,744,326,21,0,0,0,0,0,5622
37,02/23/2020T06:10:00 ,192982,2322,0,52,125,1212,395,0,0,0,0,0,0,5622
38,02/23/2020T06:20:00 ,192773,2525,0,52,232,1102,352,52,0,0,0,0,0,5622
39,02/23/2020T06:30:00 ,192456,2826,0,0,503,706,507,0,0,0,0,0,0,5712
40,02/23/2020T06:40:00 ,192042,2959,0,0,667,852,568,0,0,0,0,0,0,5622
41,02/23/2020T06:50:00 ,191758,3354,0,0,588,904,484,0,0,0,0,0,0,5622
42,02/23/2020T07:00:00 ,190358,4171,0,0,866,1364,329,0,0,0,0,0,0,5622
43,02/23/2020T07:10:00 ,190055,4319,0,0,852,1466,396,0,0,0,0,0,0,5622
44,02/23/2020T07:20:00 ,189558,4421,0,0,994,1478,581,56,0,0,0,0,0,5622
45,02/23/2020T07:30:00 ,187593,4562,0,0,1907,2394,736,21,0,0,0,0,0,5497
46,02/23/2020T07:40:00 ,186417,4780,0,0,2414,2565,901,54,0,0,0,0,0,5579
47,02/23/2020T07:50:00 ,185261,5102,433,0,2779,2462,804,169,0,0,0,0,0,5700
48,02/23/2020T08:00:00 ,183943,6089,554,0,2447,2524,765,684,108,0,0,0,0,5596
49,02/23/2020T08:10:00 ,183774,6690,596,53,1969,2026,697,1103,108,0,0,0,0,5694
50,02/23/2020T08:20:00 ,182504,6836,596,53,2412,2987,703,916,108,0,0,0,0,5595
51,02/23/2020T08:30:00 ,181015,6756,685,90,2183,3773,1422,1083,108,0,0,0,0,5595
52,02/23/2020T08:40:00 ,179081,7163,685,158,3027,4801,976,1002,108,0,0,0,0,5709
53,02/23/2020T08:50:00 ,177225,7398,685,158,4503,4489,834,1168,478,0,63,0,0,5709
54,02/23/2020T09:00:00 ,172815,7872,685,164,6833,5713,864,1139,714,0,144,0,32,5735
55,02/23/2020T09:10:00 ,171698,7964,755,164,6386,6127,869,2216,714,0,192,0,32,5593
56,02/23/2020T09:20:00 ,169515,8074,755,196,7571,7072,963,1768,714,173,249,0,32,5628
57,02/23/2020T09:30:00 ,166771,8167,755,290,8846,7580,977,2255,344,429,415,0,32,5849
58,02/23/2020T09:40:00 ,163896,8463,685,353,10205,7328,1574,3188,344,429,415,0,74,5756
59,02/23/2020T09:50:00 ,161873,8599,685,297,11370,7032,2211,3261,210,1154,588,0,74,5356
60,02/23/2020T10:00:00 ,154474,8997,846,579,14351,9429,2700,4139,143,1282,797,0,74,4899
61,02/23/2020T10:10:00 ,153746,9046,911,689,14804,7887,2050,5547,143,1805,848,0,74,5160
62,02/23/2020T10:20:00 ,152978,8910,911,657,14169,8940,2442,5021,143,2245,907,0,74,5313
63,02/23/2020T10:30:00 ,150301,9071,987,1045,14933,7447,1818,6789,143,2793,868,0,306,6209
64,02/23/2020T10:40:00 ,148797,9087,987,1018,15266,8514,1904,6872,143,2436,1058,0,350,6278
65,02/23/2020T10:50:00 ,147735,9118,987,1052,15325,8663,2477,7072,35,2337,1203,0,350,6356
66,02/23/2020T11:00:00 ,145372,9214,1064,1549,14559,11111,2366,7482,35,2360,1220,0,423,5955
67,02/23/2020T11:10:00 ,145812,9234,1064,1496,13929,11484,2239,6997,35,2076,1388,0,523,6433
68,02/23/2020T11:20:00 ,146432,9105,1064,1471,14514,10433,2334,6549,123,1683,1829,0,427,6746
69,02/23/2020T11:30:00 ,146378,8988,1064,2197,14379,10469,1685,6854,209,1443,1774,0,427,6843
70,02/23/2020T11:40:00 ,146077,9065,845,2279,13840,11339,2343,6718,209,1237,1478,0,427,6853
71,02/23/2020T11:50:00 ,146145,8881,845,1812,14812,12023,2152,6203,209,984,1445,0,427,6772
72,02/23/2020T12:00:00 ,144814,8234,514,3529,12693,14115,2688,5976,121,816,1442,0,395,7373
73,02/23/2020T12:10:00 ,145895,8303,501,4549,11255,12141,2862,6067,121,869,1634,0,395,8118
74,02/23/2020T12:20:00 ,146827,8038,438,5759,10527,11031,2740,5439,86,816,1568,0,395,9046
75,02/23/2020T12:30:00 ,148327,7951,438,7622,9507,8345,2455,5650,86,757,1542,0,427,9603
76,02/23/2020T12:40:00 ,148549,7951,438,7938,8973,8472,2625,4633,118,784,1531,0,427,10271
77,02/23/2020T12:50:00 ,148580,7756,438,8564,9739,7864,2448,4267,118,784,1531,0,427,10194
78,02/23/2020T13:00:00 ,145076,7384,580,9858,10705,10026,2420,2820,32,380,1546,0,527,11356
79,02/23/2020T13:10:00 ,146158,7358,580,10701,10159,8750,2045,3129,32,58,1613,0,586,11541
80,02/23/2020T13:20:00 ,145159,7533,580,10582,10395,8332,1872,3428,0,58,1659,0,486,12626
81,02/23/2020T13:30:00 ,145114,7480,549,10661,11068,7337,1325,3941,0,58,1513,0,486,13178
82,02/23/2020T13:40:00 ,143459,7204,549,10018,12862,7351,1642,4181,0,0,1433,0,486,13525
83,02/23/2020T13:50:00 ,141095,7267,549,9176,14522,9164,1972,3893,0,0,1253,101,277,13441
84,02/23/2020T14:00:00 ,133165,7487,600,7470,19263,13375,2348,3711,0,0,1231,752,370,12938
85,02/23/2020T14:10:00 ,132447,7564,600,6825,19961,12751,2281,4913,0,0,1042,752,370,13204
86,02/23/2020T14:20:00 ,130655,7349,600,6359,21288,12921,2442,4993,64,155,1085,929,370,13500
87,02/23/2020T14:30:00 ,129186,7101,600,5769,23304,12027,2304,6488,64,155,1252,929,370,13161
88,02/23/2020T14:40:00 ,127605,6913,600,4972,24939,12402,2038,6750,64,413,1306,929,513,13266
89,02/23/2020T14:50:00 ,127426,6774,502,4622,26127,11411,2183,6701,0,508,1045,985,513,13913
90,02/23/2020T15:00:00 ,122912,6314,534,3576,28560,15376,1767,7225,0,508,1163,1055,545,13175
91,02/23/2020T15:10:00 ,124060,5964,534,3604,29977,12443,2048,7488,0,508,1187,950,545,13402
92,02/23/2020T15:20:00 ,123688,5912,644,3464,30306,11561,1731,8501,0,583,1331,950,615,13424
93,02/23/2020T15:30:00 ,123910,5866,753,2988,31009,10314,1194,9291,64,428,1331,1013,615,13934
94,02/23/2020T15:40:00 ,121507,5869,634,3243,34064,11153,1230,8389,64,428,1145,920,786,13278
95,02/23/2020T15:50:00 ,121075,5820,634,2952,35344,10880,1718,7855,64,428,1159,906,687,13188
96,02/23/2020T16:00:00 ,118836,5769,539,3031,37792,12502,1597,7434,64,428,1030,772,376,12540
97,02/23/2020T16:10:00 ,119171,5651,539,3298,36428,12251,2054,7546,64,333,1076,729,376,13194
98,02/23/2020T16:20:00 ,119984,5629,539,3494,36532,11005,1676,8200,64,333,1276,911,376,12691
99,02/23/2020T16:30:00 ,122569,5487,539,3580,35511,9808,1825,7984,64,333,1140,1001,376,12493
100,02/23/2020T16:40:00 ,125400,5425,602,3279,33524,9947,1757,7645,64,333,1177,1013,376,12168
101,02/23/2020T16:50:00 ,125012,5262,556,3036,33677,11039,1761,7672,0,333,1177,1013,395,11777
102,02/23/2020T17:00:00 ,127013,4909,491,3151,29189,14522,1810,7045,0,333,1176,1062,256,11753
103,02/23/2020T17:10:00 ,129103,4931,252,3884,27199,14070,2189,6800,0,75,1033,945,310,11919
104,02/23/2020T17:20:00 ,131664,4901,252,4477,25015,12985,2109,6089,0,75,1033,993,310,12807
105,02/23/2020T17:30:00 ,132998,4708,220,4120,23914,11936,2396,5962,0,695,1033,1077,504,13147
106,02/23/2020T17:40:00 ,134860,4675,285,3892,23839,12879,2263,4643,0,695,940,880,504,12355
107,02/23/2020T17:50:00 ,137462,4553,234,3379,23294,12183,2059,4491,108,695,858,880,553,11961
108,02/23/2020T18:00:00 ,142299,3953,206,3840,18908,14029,2813,3253,108,740,498,966,428,10669
109,02/23/2020T18:10:00 ,144678,3553,206,3905,18118,12575,2892,3722,108,848,334,1063,358,10350
110,02/23/2020T18:20:00 ,146919,3800,206,3515,16836,11759,3043,3222,108,927,358,1063,358,10596
111,02/23/2020T18:30:00 ,146817,3681,206,3098,16427,13357,2851,3087,108,1163,290,970,316,10339
112,02/23/2020T18:40:00 ,149626,3623,206,2942,14852,12770,2968,2688,108,874,173,1105,275,10500
113,02/23/2020T18:50:00 ,151109,3373,206,2936,14199,13313,3151,2728,108,829,126,995,275,9362
114,02/23/2020T19:00:00 ,156505,2725,77,3797,11228,12799,2108,1692,108,931,184,1153,370,9033
115,02/23/2020T19:10:00 ,158193,2725,77,4828,9318,11237,2623,1573,108,823,184,1404,176,9441
116,02/23/2020T19:20:00 ,160349,2652,77,5369,8118,10212,2213,1268,0,823,143,1495,127,9864
117,02/23/2020T19:30:00 ,160821,2782,77,6433,8047,9478,1422,1083,0,684,143,1678,86,9976
118,02/23/2020T19:40:00 ,162590,2740,77,6792,7925,7456,1197,775,0,684,143,1789,86,10456
119,02/23/2020T19:50:00 ,162575,2639,77,6900,7863,8547,1043,370,0,684,179,1843,32,9958
120,02/23/2020T20:00:00 ,164995,2510,77,7229,6659,7489,1016,407,0,548,94,1985,0,9701
121,02/23/2020T20:10:00 ,164783,2467,77,7898,7093,7034,760,313,0,548,94,2193,0,9450
122,02/23/2020T20:20:00 ,166189,2487,77,8501,6035,5515,1183,146,0,290,94,2193,0,10000
123,02/23/2020T20:30:00 ,166271,2458,77,9184,5853,5105,718,239,0,211,118,2277,0,10199
124,02/23/2020T20:40:00 ,166307,2412,77,9143,6904,5026,725,147,0,211,157,2159,0,9442
125,02/23/2020T20:50:00 ,166264,2412,77,10505,6532,4576,722,250,0,211,157,2159,0,8845
126,02/23/2020T21:00:00 ,167103,2210,0,10768,5189,5137,1019,250,0,211,157,1643,0,9023
127,02/23/2020T21:10:00 ,167078,2210,0,11179,5062,5571,861,71,0,138,232,1543,0,8765
128,02/23/2020T21:20:00 ,168405,2261,0,10751,4728,4952,647,71,0,138,311,1692,0,8754
129,02/23/2020T21:30:00 ,170124,2213,0,11453,4530,3377,420,71,0,138,311,1376,0,8697
130,02/23/2020T21:40:00 ,171557,2162,0,10678,4047,4011,293,71,0,138,311,1180,0,8262
131,02/23/2020T21:50:00 ,172279,1987,0,10654,4220,3887,249,71,0,0,311,1105,0,7947
132,02/23/2020T22:00:00 ,174278,1807,0,8655,3595,5323,783,0,0,0,272,1039,0,6958
133,02/23/2020T22:10:00 ,175174,1397,0,8556,2740,6149,980,0,0,0,236,1039,0,6439
134,02/23/2020T22:20:00 ,176394,1397,0,8720,2629,5333,541,0,0,0,137,1039,0,6520
135,02/23/2020T22:30:00 ,178486,1241,0,8065,2796,4947,375,0,0,0,137,617,0,6046
136,02/23/2020T22:40:00 ,179158,1153,0,7208,2783,4983,540,0,0,0,137,552,133,6063
137,02/23/2020T22:50:00 ,181465,1153,0,7199,2320,3354,517,0,0,0,137,552,133,5880
138,02/23/2020T23:00:00 ,182164,1052,0,6159,2278,4992,322,0,0,0,137,403,133,5070
139,02/23/2020T23:10:00 ,183612,844,0,5652,2466,4680,244,90,0,0,58,403,133,4528
140,02/23/2020T23:20:00 ,184820,701,0,5813,2172,3552,480,0,0,0,58,403,133,4578
141,02/23/2020T23:30:00 ,185646,477,0,5109,2550,3576,507,163,0,0,58,250,133,4241
142,02/23/2020T23:40:00 ,187079,518,0,4777,2203,3423,412,0,0,0,0,250,133,3915
143,02/23/2020T23:50:00 ,188543,481,0,4034,2183,3090,0,0,0,0,0,250,133,3996
144,02/24/2020T00:00:00 ,189643,481,0,4244,1979,2892,0,0,0,0,0,95,133,3243
145,02/24/2020T00:10:00 ,191061,481,0,4308,2056,1472,100,0,0,0,0,95,133,3004
146,02/24/2020T00:20:00 ,191692,481,0,4152,2042,1108,100,0,0,0,0,95,133,2907
147,02/24/2020T00:30:00 ,192373,481,0,4070,1659,786,191,0,0,0,0,95,133,2922
148,02/24/2020T00:40:00 ,192688,424,0,3745,1668,844,191,0,0,0,0,95,133,2922
149,02/24/2020T00:50:00 ,193209,424,0,3316,1510,794,433,0,0,0,0,95,133,2796
150,02/24/2020T01:00:00 ,194483,276,0,2858,938,1276,228,0,0,0,0,95,0,2556
151,02/24/2020T01:10:00 ,194568,320,0,2858,860,1318,228,0,0,0,0,95,0,2463
152,02/24/2020T01:20:00 ,195021,276,0,2652,938,1132,228,0,0,0,0,0,0,2463
153,02/24/2020T01:30:00 ,195351,276,0,2486,800,1106,228,0,0,0,0,0,0,2463
154,02/24/2020T01:40:00 ,195857,276,0,2486,800,727,228,0,0,0,0,0,0,2336
155,02/24/2020T01:50:00 ,196064,276,0,2486,800,615,133,0,0,0,0,0,0,2336
156,02/24/2020T02:00:00 ,196597,276,0,1811,877,245,619,0,0,0,0,0,0,2285
157,02/24/2020T02:10:00 ,196677,276,0,1692,950,97,619,114,0,0,0,0,0,2285
158,02/24/2020T02:20:00 ,196701,276,0,1692,950,175,517,114,0,0,0,0,0,2285
159,02/24/2020T02:30:00 ,196902,276,0,1468,573,681,460,114,0,0,0,0,0,2236
160,02/24/2020T02:40:00 ,196948,276,0,1468,527,795,460,0,0,0,0,0,0,2236
161,02/24/2020T02:50:00 ,196778,276,0,1391,527,1105,460,0,0,0,0,0,0,2173
162,02/24/2020T03:00:00 ,197390,354,0,1122,427,1114,76,0,0,0,0,0,0,2227
163,02/24/2020T03:10:00 ,197782,354,0,972,358,1071,0,0,0,0,0,0,0,2173
164,02/24/2020T03:20:00 ,197919,354,0,1000,0,997,267,0,0,0,0,0,0,2173
165,02/24/2020T03:30:00 ,198078,354,0,941,0,897,332,0,0,0,0,0,0,2108
166,02/24/2020T03:40:00 ,198300,354,0,894,0,616,379,0,0,0,0,0,0,2167
167,02/24/2020T03:50:00 ,198752,354,0,866,0,175,332,0,0,0,0,0,0,2231
168,02/24/2020T04:00:00 ,195567,506,0,799,63,66,42,0,0,0,0,0,0,5667
169,02/24/2020T04:10:00 ,195611,506,0,799,63,64,0,0,0,0,0,0,0,5667
170,02/24/2020T04:20:00 ,195536,506,0,799,105,184,0,0,0,0,0,0,0,5580
171,02/24/2020T04:30:00 ,195366,506,0,799,105,289,44,21,0,0,0,0,0,5580
172,02/24/2020T04:40:00 ,195196,506,0,799,156,408,65,0,0,0,0,0,0,5580
173,02/24/2020T04:50:00 ,194889,603,0,741,301,531,65,0,0,0,0,0,0,5580
174,02/24/2020T05:00:00 ,194588,752,0,741,196,759,143,0,0,0,0,0,0,5531
175,02/24/2020T05:10:00 ,194533,878,0,460,196,857,255,0,0,0,0,0,0,5531
176,02/24/2020T05:20:00 ,194332,932,0,460,275,904,255,21,0,0,0,0,0,5531
177,02/24/2020T05:30:00 ,193913,1037,0,297,275,1389,247,21,0,0,0,0,0,5531
178,02/24/2020T05:40:00 ,193785,1307,0,208,277,1446,135,21,0,0,0,0,0,5531
179,02/24/2020T05:50:00 ,193549,1479,0,157,339,1543,186,21,0,0,0,0,0,5436
180,02/24/2020T06:00:00 ,193447,2322,0,60,168,744,326,21,0,0,0,0,0,5622
181,02/24/2020T06:10:00 ,192982,2322,0,52,125,1212,395,0,0,0,0,0,0,5622
182,02/24/2020T06:20:00 ,192773,2525,0,52,232,1102,352,52,0,0,0,0,0,5622
183,02/24/2020T06:30:00 ,192456,2826,0,0,503,706,507,0,0,0,0,0,0,5712
184,02/24/2020T06:40:00 ,192042,2959,0,0,667,852,568,0,0,0,0,0,0,5622
185,02/24/2020T06:50:00 ,191758,3354,0,0,588,904,484,0,0,0,0,0,0,5622
186,02/24/2020T07:00:00 ,190358,4171,0,0,866,1364,329,0,0,0,0,0,0,5622
187,02/24/2020T07:10:00 ,190055,4319,0,0,852,1466,396,0,0,0,0,0,0,5622
188,02/24/2020T07:20:00 ,189558,4421,0,0,994,1478,581,56,0,0,0,0,0,5622
189,02/24/2020T07:30:00 ,187593,4562,0,0,1907,2394,736,21,0,0,0,0,0,5497
190,02/24/2020T07:40:00 ,186417,4780,0,0,2414,2565,901,54,0,0,0,0,0,5579
191,02/24/2020T07:50:00 ,185261,5102,433,0,2779,2462,804,169,0,0,0,0,0,5700
192,02/24/2020T08:00:00 ,183943,6089,554,0,2447,2524,765,684,108,0,0,0,0,5596
193,02/24/2020T08:10:00 ,183774,6690,596,53,1969,2026,697,1103,108,0,0,0,0,5694
194,02/24/2020T08:20:00 ,182504,6836,596,53,2412,2987,703,916,108,0,0,0,0,5595
195,02/24/2020T08:30:00 ,181015,6756,685,90,2183,3773,1422,1083,108,0,0,0,0,5595
196,02/24/2020T08:40:00 ,179081,7163,685,158,3027,4801,976,1002,108,0,0,0,0,5709
197,02/24/2020T08:50:00 ,177225,7398,685,158,4503,4489,834,1168,478,0,63,0,0,5709
198,02/24/2020T09:00:00 ,172815,7872,685,164,6833,5713,864,1139,714,0,144,0,32,5735
199,02/24/2020T09:10:00 ,171698,7964,755,164,6386,6127,869,2216,714,0,192,0,32,5593
200,02/24/2020T09:20:00 ,169515,8074,755,196,7571,7072,963,1768,714,173,249,0,32,5628
201,02/24/2020T09:30:00 ,166771,8167,755,290,8846,7580,977,2255,344,429,415,0,32,5849
202,02/24/2020T09:40:00 ,163896,8463,685,353,10205,7328,1574,3188,344,429,415,0,74,5756
203,02/24/2020T09:50:00 ,161873,8599,685,297,11370,7032,2211,3261,210,1154,588,0,74,5356
204,02/24/2020T10:00:00 ,154474,8997,846,579,14351,9429,2700,4139,143,1282,797,0,74,4899
205,02/24/2020T10:10:00 ,153746,9046,911,689,14804,7887,2050,5547,143,1805,848,0,74,5160
206,02/24/2020T10:20:00 ,152978,8910,911,657,14169,8940,2442,5021,143,2245,907,0,74,5313
207,02/24/2020T10:30:00 ,150301,9071,987,1045,14933,7447,1818,6789,143,2793,868,0,306,6209
208,02/24/2020T10:40:00 ,148797,9087,987,1018,15266,8514,1904,6872,143,2436,1058,0,350,6278
209,02/24/2020T10:50:00 ,147735,9118,987,1052,15325,8663,2477,7072,35,2337,1203,0,350,6356
210,02/24/2020T11:00:00 ,145372,9214,1064,1549,14559,11111,2366,7482,35,2360,1220,0,423,5955
211,02/24/2020T11:10:00 ,145812,9234,1064,1496,13929,11484,2239,6997,35,2076,1388,0,523,6433
212,02/24/2020T11:20:00 ,146432,9105,1064,1471,14514,10433,2334,6549,123,1683,1829,0,427,6746
213,02/24/2020T11:30:00 ,146378,8988,1064,2197,14379,10469,1685,6854,209,1443,1774,0,427,6843
214,02/24/2020T11:40:00 ,146077,9065,845,2279,13840,11339,2343,6718,209,1237,1478,0,427,6853
215,02/24/2020T11:50:00 ,146145,8881,845,1812,14812,12023,2152,6203,209,984,1445,0,427,6772
216,02/24/2020T12:00:00 ,144814,8234,514,3529,12693,14115,2688,5976,121,816,1442,0,395,7373
217,02/24/2020T12:10:00 ,145895,8303,501,4549,11255,12141,2862,6067,121,869,1634,0,395,8118
218,02/24/2020T12:20:00 ,146827,8038,438,5759,10527,11031,2740,5439,86,816,1568,0,395,9046
219,02/24/2020T12:30:00 ,148327,7951,438,7622,9507,8345,2455,5650,86,757,1542,0,427,9603
220,02/24/2020T12:40:00 ,148549,7951,438,7938,8973,8472,2625,4633,118,784,1531,0,427,10271
221,02/24/2020T12:50:00 ,148580,7756,438,8564,9739,7864,2448,4267,118,784,1531,0,427,10194
222,02/24/2020T13:00:00 ,145076,7384,580,9858,10705,10026,2420,2820,32,380,1546,0,527,11356
223,02/24/2020T13:10:00 ,146158,7358,580,10701,10159,8750,2045,3129,32,58,1613,0,586,11541
224,02/24/2020T13:20:00 ,145159,7533,580,10582,10395,8332,1872,3428,0,58,1659,0,486,12626
225,02/24/2020T13:30:00 ,145114,7480,549,10661,11068,7337,1325,3941,0,58,1513,0,486,13178
226,02/24/2020T13:40:00 ,143459,7204,549,10018,12862,7351,1642,4181,0,0,1433,0,486,13525
227,02/24/2020T13:50:00 ,141095,7267,549,9176,14522,9164,1972,3893,0,0,1253,101,277,13441
228,02/24/2020T14:00:00 ,133165,7487,600,7470,19263,13375,2348,3711,0,0,1231,752,370,12938
229,02/24/2020T14:10:00 ,132447,7564,600,6825,19961,12751,2281,4913,0,0,1042,752,370,13204
230,02/24/2020T14:20:00 ,130655,7349,600,6359,21288,12921,2442,4993,64,155,1085,929,370,13500
231,02/24/2020T14:30:00 ,129186,7101,600,5769,23304,12027,2304,6488,64,155,1252,929,370,13161
232,02/24/2020T14:40:00 ,127605,6913,600,4972,24939,12402,2038,6750,64,413,1306,929,513,13266
233,02/24/2020T14:50:00 ,127426,6774,502,4622,26127,11411,2183,6701,0,508,1045,985,513,13913
234,02/24/2020T15:00:00 ,122912,6314,534,3576,28560,15376,1767,7225,0,508,1163,1055,545,13175
235,02/24/2020T15:10:00 ,124060,5964,534,3604,29977,12443,2048,7488,0,508,1187,950,545,13402
236,02/24/2020T15:20:00 ,123688,5912,644,3464,30306,11561,1731,8501,0,583,1331,950,615,13424
237,02/24/2020T15:30:00 ,123910,5866,753,2988,31009,10314,1194,9291,64,428,1331,1013,615,13934
238,02/24/2020T15:40:00 ,121507,5869,634,3243,34064,11153,1230,8389,64,428,1145,920,786,13278
239,02/24/2020T15:50:00 ,121075,5820,634,2952,35344,10880,1718,7855,64,428,1159,906,687,13188
240,02/24/2020T16:00:00 ,118836,5769,539,3031,37792,12502,1597,7434,64,428,1030,772,376,12540
241,02/24/2020T16:10:00 ,119171,5651,539,3298,36428,12251,2054,7546,64,333,1076,729,376,13194
242,02/24/2020T16:20:00 ,119984,5629,539,3494,36532,11005,1676,8200,64,333,1276,911,376,12691
243,02/24/2020T16:30:00 ,122569,5487,539,3580,35511,9808,1825,7984,64,333,1140,1001,376,12493
244,02/24/2020T16:40:00 ,125400,5425,602,3279,33524,9947,1757,7645,64,333,1177,1013,376,12168
245,02/24/2020T16:50:00 ,125012,5262,556,3036,33677,11039,1761,7672,0,333,1177,1013,395,11777
246,02/24/2020T17:00:00 ,127013,4909,491,3151,29189,14522,1810,7045,0,333,1176,1062,256,11753
247,02/24/2020T17:10:00 ,129103,4931,252,3884,27199,14070,2189,6800,0,75,1033,945,310,11919
248,02/24/2020T17:20:00 ,131664,4901,252,4477,25015,12985,2109,6089,0,75,1033,993,310,12807
249,02/24/2020T17:30:00 ,132998,4708,220,4120,23914,11936,2396,5962,0,695,1033,1077,504,13147
250,02/24/2020T17:40:00 ,134860,4675,285,3892,23839,12879,2263,4643,0,695,940,880,504,12355
251,02/24/2020T17:50:00 ,137462,4553,234,3379,23294,12183,2059,4491,108,695,858,880,553,11961
252,02/24/2020T18:00:00 ,142299,3953,206,3840,18908,14029,2813,3253,108,740,498,966,428,10669
253,02/24/2020T18:10:00 ,144678,3553,206,3905,18118,12575,2892,3722,108,848,334,1063,358,10350
254,02/24/2020T18:20:00 ,146919,3800,206,3515,16836,11759,3043,3222,108,927,358,1063,358,10596
255,02/24/2020T18:30:00 ,146817,3681,206,3098,16427,13357,2851,3087,108,1163,290,970,316,10339
256,02/24/2020T18:40:00 ,149626,3623,206,2942,14852,12770,2968,2688,108,874,173,1105,275,10500
257,02/24/2020T18:50:00 ,151109,3373,206,2936,14199,13313,3151,2728,108,829,126,995,275,9362
258,02/24/2020T19:00:00 ,156505,2725,77,3797,11228,12799,2108,1692,108,931,184,1153,370,9033
259,02/24/2020T19:10:00 ,158193,2725,77,4828,9318,11237,2623,1573,108,823,184,1404,176,9441
260,02/24/2020T19:20:00 ,160349,2652,77,5369,8118,10212,2213,1268,0,823,143,1495,127,9864
261,02/24/2020T19:30:00 ,160821,2782,77,6433,8047,9478,1422,1083,0,684,143,1678,86,9976
262,02/24/2020T19:40:00 ,162590,2740,77,6792,7925,7456,1197,775,0,684,143,1789,86,10456
263,02/24/2020T19:50:00 ,162575,2639,77,6900,7863,8547,1043,370,0,684,179,1843,32,9958
264,02/24/2020T20:00:00 ,164995,2510,77,7229,6659,7489,1016,407,0,548,94,1985,0,9701
265,02/24/2020T20:10:00 ,164783,2467,77,7898,7093,7034,760,313,0,548,94,2193,0,9450
266,02/24/2020T20:20:00 ,166189,2487,77,8501,6035,5515,1183,146,0,290,94,2193,0,10000
267,02/24/2020T20:30:00 ,166271,2458,77,9184,5853,5105,718,239,0,211,118,2277,0,10199
268,02/24/2020T20:40:00 ,166307,2412,77,9143,6904,5026,725,147,0,211,157,2159,0,9442
